radius,method,policy,pred,seed,n,rmse
1,mean,dist502,route_plus_direct_0.005,1,2644,0.06301560500727957
1,mean,dist502,route_plus_direct_0.005,2,2644,0.06517190774194262
1,mean,dist502,route_plus_direct_0.005,70404,2644,0.06832938850260613
1,mean,dist502,route_plus_direct_0.005,-1,10576,0.06679027191244497
1,mean,dist502,route_plus_direct_0.01,0,2644,0.07040422048433291
1,mean,dist502,route_plus_direct_0.01,1,2644,0.0630488139693611
1,mean,dist502,route_plus_direct_0.01,2,2644,0.065184370695968
1,mean,dist502,route_plus_direct_0.01,70404,2644,0.06831546418023017
1,mean,dist502,route_plus_direct_0.01,-1,10576,0.0667980389572541
1,mean,dist502,route_plus_direct_0.015,0,2644,0.07041706566491844
1,mean,dist502,route_plus_direct_0.015,1,2644,0.06309487763273519
1,mean,dist502,route_plus_direct_0.015,2,2644,0.06520984781624056
1,mean,dist502,route_plus_direct_0.015,70404,2644,0.06831436484718034
1,mean,dist502,route_plus_direct_0.015,-1,10576,0.06681822995455317
1,mean,dist502,route_plus_direct_0.02,0,2644,0.07044103169891908
1,mean,dist502,route_plus_direct_0.02,1,2644,0.06315376786917509
1,mean,dist502,route_plus_direct_0.02,2,2644,0.06524832385807261
1,mean,dist502,route_plus_direct_0.02,70404,2644,0.06832609112249984
1,mean,dist502,route_plus_direct_0.02,-1,10576,0.06685083364710169
1,mean,dist502,route_plus_direct_0.03,0,2644,0.07052227571490394
1,mean,dist502,route_plus_direct_0.03,1,2644,0.0633098770915929
1,mean,dist502,route_plus_direct_0.03,2,2644,0.06536417313083405
1,mean,dist502,route_plus_direct_0.03,70404,2644,0.06838798689223491
1,mean,dist502,route_plus_direct_0.03,-1,10576,0.06695319968009683
1,mean,dist502,route_plus_direct_0.05,0,2644,0.07081736682204645
1,mean,dist502,route_plus_direct_0.05,1,2644,0.06377393577595547
1,mean,dist502,route_plus_direct_0.05,2,2644,0.06575033987174964
1,mean,dist502,route_plus_direct_0.05,70404,2644,0.06866491550183898
1,mean,dist502,route_plus_direct_0.05,-1,10576,0.06730563152903561
1,mean,dist502,route_plus_direct_0.08,0,2644,0.07158679769344116
1,mean,dist502,route_plus_direct_0.08,1,2644,0.06484058579295324
1,mean,dist502,route_plus_direct_0.08,2,2644,0.06670816019044258
1,mean,dist502,route_plus_direct_0.08,70404,2644,0.06945772803815099
1,mean,dist502,route_plus_direct_0.08,-1,10576,0.06819700468163997
1,mean,dist502,route_plus_direct_0.1,0,2644,0.07231220560592451
1,mean,dist502,route_plus_direct_0.1,1,2644,0.06578938207994066
1,mean,dist502,route_plus_direct_0.1,2,2644,0.06759074267588978
1,mean,dist502,route_plus_direct_0.1,70404,2644,0.07023125561777299
1,mean,dist502,route_plus_direct_0.1,-1,10576,0.0690257843765307
1,mean,dist502,bucket_0_0,0,2644,0.07041191175933409
1,mean,dist502,bucket_0_0,1,2644,0.06299527107617646
1,mean,dist502,bucket_0_0,2,2644,0.06517246642027584
1,mean,dist502,bucket_0_0,70404,2644,0.06835612997685706
1,mean,dist502,bucket_0_0,-1,10576,0.06679493315417001
1,mean,dist502,bucket_0_0.005,0,2644,0.07040853223775655
1,mean,dist502,bucket_0_0.005,1,2644,0.06300331212560645
1,mean,dist502,bucket_0_0.005,2,2644,0.06518575437797362
1,mean,dist502,bucket_0_0.005,70404,2644,0.06833551588359084
1,mean,dist502,bucket_0_0.005,-1,10576,0.06679390701174359
1,mean,dist502,bucket_0_0.01,0,2644,0.07040818910934309
1,mean,dist502,bucket_0_0.01,1,2644,0.06301528420864447
1,mean,dist502,bucket_0_0.01,2,2644,0.06520285434381984
1,mean,dist502,bucket_0_0.01,70404,2644,0.06831868194160196
1,mean,dist502,bucket_0_0.01,-1,10576,0.06679650749547542
1,mean,dist502,bucket_0_0.02,0,2644,0.07041661181676692
1,mean,dist502,bucket_0_0.02,1,2644,0.06305101178321863
1,mean,dist502,bucket_0_0.02,2,2644,0.06524847764346847
1,mean,dist502,bucket_0_0.02,70404,2644,0.06829636506472045
1,mean,dist502,bucket_0_0.02,-1,10576,0.06681258605697842
1,mean,dist502,bucket_0_0.03,0,2644,0.07043717552466813
1,mean,dist502,bucket_0_0.03,1,2644,0.063102427108115
1,mean,dist502,bucket_0_0.03,2,2644,0.06530930439017427
1,mean,dist502,bucket_0_0.03,70404,2644,0.06828919418078071
1,mean,dist502,bucket_0_0.03,-1,10576,0.06684315837207404
1,mean,dist502,bucket_0_0.05,0,2644,0.07051467718356651
1,mean,dist502,bucket_0_0.05,1,2644,0.06325215631263431
1,mean,dist502,bucket_0_0.05,2,2644,0.06547638814865359
1,mean,dist502,bucket_0_0.05,70404,2644,0.0683202993951798
1,mean,dist502,bucket_0_0.05,-1,10576,0.06694769542512398
1,mean,dist502,bucket_0.005_0,0,2644,0.0704058820552981
1,mean,dist502,bucket_0.005_0,1,2644,0.06300756552667183
1,mean,dist502,bucket_0.005_0,2,2644,0.06515861696046622
1,mean,dist502,bucket_0.005_0,70404,2644,0.06835000444386644
1,mean,dist502,bucket_0.005_0,-1,10576,0.06679129811071893
1,mean,dist502,bucket_0.005_0.005,0,2644,0.07040250224427752
1,mean,dist502,bucket_0.005_0.005,1,2644,0.06301560500727957
1,mean,dist502,bucket_0.005_0.005,2,2644,0.06517190774194262
1,mean,dist502,bucket_0.005_0.005,70404,2644,0.06832938850260613
1,mean,dist502,bucket_0.005_0.005,-1,10576,0.06679027191244497
1,mean,dist502,bucket_0.005_0.01,0,2644,0.07040215908647487
1,mean,dist502,bucket_0.005_0.01,1,2644,0.0630275747552857
1,mean,dist502,bucket_0.005_0.01,2,2644,0.06518901133995024
1,mean,dist502,bucket_0.005_0.01,70404,2644,0.06831255305067549
1,mean,dist502,bucket_0.005_0.01,-1,10576,0.06679287253770412
1,mean,dist502,bucket_0.005_0.02,0,2644,0.07041058251522661
1,mean,dist502,bucket_0.005_0.02,1,2644,0.06306329536683335
1,mean,dist502,bucket_0.005_0.02,2,2644,0.06523464432101227
1,mean,dist502,bucket_0.005_0.02,70404,2644,0.06829023417090582
1,mean,dist502,bucket_0.005_0.02,-1,10576,0.06680895197401343
1,mean,dist502,bucket_0.005_0.03,0,2644,0.07043114798349664
1,mean,dist502,bucket_0.005_0.03,1,2644,0.06311470068511661
1,mean,dist502,bucket_0.005_0.03,2,2644,0.06529548395430736
1,mean,dist502,bucket_0.005_0.03,70404,2644,0.06828306264311787
1,mean,dist502,bucket_0.005_0.03,-1,10576,0.06683952595133405
1,mean,dist502,bucket_0.005_0.05,0,2644,0.07050865626774412
1,mean,dist502,bucket_0.005_0.05,1,2644,0.06326440084150656
1,mean,dist502,bucket_0.005_0.05,2,2644,0.06546260298744556
1,mean,dist502,bucket_0.005_0.05,70404,2644,0.06831417064936521
1,mean,dist502,bucket_0.005_0.05,-1,10576,0.0669440686766203
1,mean,dist502,bucket_0.01_0,0,2644,0.07040794334415537
1,mean,dist502,bucket_0.01_0,1,2644,0.06302881148338291
1,mean,dist502,bucket_0.01_0,2,2644,0.06515397415162
1,mean,dist502,bucket_0.01_0,70404,2644,0.06835291397837782
1,mean,dist502,bucket_0.01_0,-1,10576,0.06679646465204409
1,mean,dist502,bucket_0.01_0.005,0,2644,0.07040456363208814
1,mean,dist502,bucket_0.01_0.005,1,2644,0.06303684825436194
1,mean,dist502,bucket_0.01_0.005,2,2644,0.06516726587999142
1,mean,dist502,bucket_0.01_0.005,70404,2644,0.06833229891492777
1,mean,dist502,bucket_0.01_0.005,-1,10576,0.06679543853314523
1,mean,dist502,bucket_0.01_0.01,0,2644,0.07040422048433291
1,mean,dist502,bucket_0.01_0.01,1,2644,0.0630488139693611
1,mean,dist502,bucket_0.01_0.01,2,2644,0.065184370695968
1,mean,dist502,bucket_0.01_0.01,70404,2644,0.06831546418023017
1,mean,dist502,bucket_0.01_0.01,-1,10576,0.0667980389572541
1,mean,dist502,bucket_0.01_0.02,0,2644,0.07041264366648067
1,mean,dist502,bucket_0.01_0.02,1,2644,0.06308452255454139
1,mean,dist502,bucket_0.01_0.02,2,2644,0.06523000692348721
1,mean,dist502,bucket_0.01_0.02,70404,2644,0.06829314625184661
1,mean,dist502,bucket_0.01_0.02,-1,10576,0.06681411715021669
1,mean,dist502,bucket_0.01_0.03,0,2644,0.07043320853292466
1,mean,dist502,bucket_0.01_0.03,1,2644,0.06313591058963064
1,mean,dist502,bucket_0.01_0.03,2,2644,0.06529085087802441
1,mean,dist502,bucket_0.01_0.03,70404,2644,0.06828597502989114
1,mean,dist502,bucket_0.01_0.03,-1,10576,0.06684468876504629
1,mean,dist502,bucket_0.01_0.05,0,2644,0.07051071455213129
1,mean,dist502,bucket_0.01_0.05,1,2644,0.06328556057462706
1,mean,dist502,bucket_0.01_0.05,2,2644,0.0654579817397476
1,mean,dist502,bucket_0.01_0.05,70404,2644,0.06831708170999072
1,mean,dist502,bucket_0.01_0.05,-1,10576,0.06694922342848274
1,mean,dist502,bucket_0.02_0,0,2644,0.07043633327096986
1,mean,dist502,bucket_0.02_0,1,2644,0.06309811793664713
1,mean,dist502,bucket_0.02_0,2,2644,0.0651723124555183
1,mean,dist502,bucket_0.02_0,70404,2644,0.06838583005593744
1,mean,dist502,bucket_0.02_0,-1,10576,0.0668331908467743
1,mean,dist502,bucket_0.02_0.005,0,2644,0.07043295492118791
1,mean,dist502,bucket_0.02_0.005,1,2644,0.0631061458812267
1,mean,dist502,bucket_0.02_0.005,2,2644,0.06518560044460149
1,mean,dist502,bucket_0.02_0.005,70404,2644,0.06836522491810496
1,mean,dist502,bucket_0.02_0.005,-1,10576,0.06683216529175727
1,mean,dist502,bucket_0.02_0.01,0,2644,0.07043261191175508
1,mean,dist502,bucket_0.02_0.01,1,2644,0.06311809845901818
1,mean,dist502,bucket_0.02_0.01,2,2644,0.06520270045081805
1,mean,dist502,bucket_0.02_0.01,70404,2644,0.06834839829333494
1,mean,dist502,bucket_0.02_0.01,-1,10576,0.06683476428689204
1,mean,dist502,bucket_0.02_0.02,0,2644,0.07044103169891908
1,mean,dist502,bucket_0.02_0.02,1,2644,0.06315376786917509
1,mean,dist502,bucket_0.02_0.02,2,2644,0.06524832385807261
1,mean,dist502,bucket_0.02_0.02,70404,2644,0.06832609112249984
1,mean,dist502,bucket_0.02_0.02,-1,10576,0.06685083364710169
1,mean,dist502,bucket_0.02_0.03,0,2644,0.07046158828005362
1,mean,dist502,bucket_0.02_0.03,1,2644,0.06320509960534075
1,mean,dist502,bucket_0.02_0.03,2,2644,0.06530915074800896
1,mean,dist502,bucket_0.02_0.03,70404,2644,0.06831892335866364
1,mean,dist502,bucket_0.02_0.03,-1,10576,0.06688138847875011
1,mean,dist502,bucket_0.02_0.05,0,2644,0.0705390631165277
1,mean,dist502,bucket_0.02_0.05,1,2644,0.06335458615904616
1,mean,dist502,bucket_0.02_0.05,2,2644,0.06547623489855588
1,mean,dist502,bucket_0.02_0.05,70404,2644,0.06835001504369687
1,mean,dist502,bucket_0.02_0.05,-1,10576,0.0669858658705438
1,mean,dist502,bucket_0.03_0,0,2644,0.0704970424466181
1,mean,dist502,bucket_0.03_0,1,2644,0.06320307277639739
1,mean,dist502,bucket_0.03_0,2,2644,0.06522745026789867
1,mean,dist502,bucket_0.03_0,70404,2644,0.06845482608790335
1,mean,dist502,bucket_0.03_0,-1,10576,0.06690505378010533
1,mean,dist502,bucket_0.03_0.005,0,2644,0.07049366700627245
1,mean,dist502,bucket_0.03_0.005,1,2644,0.06321108739148709
1,mean,dist502,bucket_0.03_0.005,2,2644,0.06524072702671789
1,mean,dist502,bucket_0.03_0.005,70404,2644,0.0684342417243635
1,mean,dist502,bucket_0.03_0.005,-1,10576,0.06690402932665711
1,mean,dist502,bucket_0.03_0.01,0,2644,0.07049332429225509
1,mean,dist502,bucket_0.03_0.01,1,2644,0.06322302012964792
1,mean,dist502,bucket_0.03_0.01,2,2644,0.06525781258769403
1,mean,dist502,bucket_0.03_0.01,70404,2644,0.06841743207363081
1,mean,dist502,bucket_0.03_0.01,-1,10576,0.0669066255302257
1,mean,dist502,bucket_0.03_0.02,0,2644,0.07050173682874245
1,mean,dist502,bucket_0.03_0.02,1,2644,0.06325863037803779
1,mean,dist502,bucket_0.03_0.02,2,2644,0.06530339749155029
1,mean,dist502,bucket_0.03_0.02,70404,2644,0.06839514741826123
1,mean,dist502,bucket_0.03_0.02,-1,10576,0.06692267763523731
1,mean,dist502,bucket_0.03_0.03,0,2644,0.07052227571490394
1,mean,dist502,bucket_0.03_0.03,1,2644,0.0633098770915929
1,mean,dist502,bucket_0.03_0.03,2,2644,0.06536417313083405
1,mean,dist502,bucket_0.03_0.03,70404,2644,0.06838798689223491
1,mean,dist502,bucket_0.03_0.03,-1,10576,0.06695319968009683
1,mean,dist502,bucket_0.03_0.05,0,2644,0.07059968395409867
1,mean,dist502,bucket_0.03_0.05,1,2644,0.06345911682820331
1,mean,dist502,bucket_0.03_0.05,2,2644,0.06553111699141376
1,mean,dist502,bucket_0.03_0.05,70404,2644,0.06841904719271619
1,mean,dist502,bucket_0.03_0.05,-1,10576,0.06705756518830602
1,mean,dist502,bucket_0.05_0,0,2644,0.0707150412777221
1,mean,dist502,bucket_0.05_0,1,2644,0.06351916076365244
1,mean,dist502,bucket_0.05_0,2,2644,0.06544769031493342
1,mean,dist502,bucket_0.05_0,70404,2644,0.06870056635021762
1,mean,dist502,bucket_0.05_0,-1,10576,0.06715368350177961
1,mean,dist502,bucket_0.05_0.005,0,2644,0.0707116762436084
1,mean,dist502,bucket_0.05_0.005,1,2644,0.06352713550093658
1,mean,dist502,bucket_0.05_0.005,2,2644,0.06546092240476721
1,mean,dist502,bucket_0.05_0.005,70404,2644,0.06868005563847612
1,mean,dist502,bucket_0.05_0.005,-1,10576,0.06715266284132443
1,mean,dist502,bucket_0.05_0.01,0,2644,0.07071133458620837
1,mean,dist502,bucket_0.05_0.01,1,2644,0.06353900888473163
1,mean,dist502,bucket_0.05_0.01,2,2644,0.0654779505088456
1,mean,dist502,bucket_0.05_0.01,70404,2644,0.06866330616614269
1,mean,dist502,bucket_0.05_0.01,-1,10576,0.06715524943279005
1,mean,dist502,bucket_0.05_0.02,0,2644,0.07071972118906386
1,mean,dist502,bucket_0.05_0.02,1,2644,0.06357444213711469
1,mean,dist502,bucket_0.05_0.02,2,2644,0.06552338226196547
1,mean,dist502,bucket_0.05_0.02,70404,2644,0.06864110133499643
1,mean,dist502,bucket_0.05_0.02,-1,10576,0.06717124212345855
1,mean,dist502,bucket_0.05_0.03,0,2644,0.07074019678512775
1,mean,dist502,bucket_0.05_0.03,1,2644,0.06362543448254587
1,mean,dist502,bucket_0.05_0.03,2,2644,0.06558395404507023
1,mean,dist502,bucket_0.05_0.03,70404,2644,0.06863396646914742
1,mean,dist502,bucket_0.05_0.03,-1,10576,0.06720165127391825
1,mean,dist502,bucket_0.05_0.05,0,2644,0.07081736682204645
1,mean,dist502,bucket_0.05_0.05,1,2644,0.06377393577595547
1,mean,dist502,bucket_0.05_0.05,2,2644,0.06575033987174964
1,mean,dist502,bucket_0.05_0.05,70404,2644,0.06866491550183898
1,mean,dist502,bucket_0.05_0.05,-1,10576,0.06730563152903561
1,mean,dist503,route_plus_direct_-0.1,0,2644,0.07289293765053405
1,mean,dist503,route_plus_direct_-0.1,1,2644,0.0652653864286452
1,mean,dist503,route_plus_direct_-0.1,2,2644,0.0678739598594851
1,mean,dist503,route_plus_direct_-0.1,70404,2644,0.07151274803661098
1,mean,dist503,route_plus_direct_-0.1,-1,10576,0.06945123934056151
1,mean,dist503,route_plus_direct_-0.05,0,2644,0.07111552648046748
1,mean,dist503,route_plus_direct_-0.05,1,2644,0.06350709842413259
1,mean,dist503,route_plus_direct_-0.05,2,2644,0.06590175274695732
1,mean,dist503,route_plus_direct_-0.05,70404,2644,0.06932158616213933
1,mean,dist503,route_plus_direct_-0.05,-1,10576,0.0675260930677959
1,mean,dist503,route_plus_direct_-0.03,0,2644,0.07070292120726741
1,mean,dist503,route_plus_direct_-0.03,1,2644,0.06315114392544917
1,mean,dist503,route_plus_direct_-0.03,2,2644,0.06546017351881338
1,mean,dist503,route_plus_direct_-0.03,70404,2644,0.0687831801204909
1,mean,dist503,route_plus_direct_-0.03,-1,10576,0.06708787191239358
1,mean,dist503,route_plus_direct_-0.02,0,2644,0.0705623570483793
1,mean,dist503,route_plus_direct_-0.02,1,2644,0.06304975072694348
1,mean,dist503,route_plus_direct_-0.02,2,2644,0.06531627097316993
1,mean,dist503,route_plus_direct_-0.02,70404,2644,0.06858910092917504
1,mean,dist503,route_plus_direct_-0.02,-1,10576,0.06694213418891311
1,mean,dist503,route_plus_direct_-0.01,0,2644,0.07046599548938813
1,mean,dist503,route_plus_direct_-0.01,1,2644,0.06299978362273259
1,mean,dist503,route_plus_direct_-0.01,2,2644,0.06522411911546896
1,mean,dist503,route_plus_direct_-0.01,70404,2644,0.06844570897991109
1,mean,dist503,route_plus_direct_-0.01,-1,10576,0.0668457740791689
1,mean,dist503,route_plus_direct_0,0,2644,0.07041401800425519
1,mean,dist503,route_plus_direct_0,1,2644,0.06300136497280864
1,mean,dist503,route_plus_direct_0,2,2644,0.06518393742907928
1,mean,dist503,route_plus_direct_0,70404,2644,0.06835332326930599
1,mean,dist503,route_plus_direct_0,-1,10576,0.06679900527076917
1,mean,dist503,route_plus_direct_0.005,0,2644,0.07040470728768587
1,mean,dist503,route_plus_direct_0.005,1,2644,0.06302149004668316
1,mean,dist503,route_plus_direct_0.005,2,2644,0.06518337029009459
1,mean,dist503,route_plus_direct_0.005,70404,2644,0.06832632687200868
1,mean,dist503,route_plus_direct_0.005,-1,10576,0.0667942544725313
1,mean,dist503,route_plus_direct_0.01,0,2644,0.0704065228924301
1,mean,dist503,route_plus_direct_0.01,1,2644,0.06305449089880477
1,mean,dist503,route_plus_direct_0.01,2,2644,0.06519582200531165
1,mean,dist503,route_plus_direct_0.01,70404,2644,0.06831215074098652
1,mean,dist503,route_plus_direct_0.01,-1,10576,0.06680193192213321
1,mean,dist503,route_plus_direct_0.015,0,2644,0.07041946395788766
1,mean,dist503,route_plus_direct_0.015,1,2644,0.06310034732746603
1,mean,dist503,route_plus_direct_0.015,2,2644,0.06522128511825108
1,mean,dist503,route_plus_direct_0.015,70404,2644,0.06831080285777878
1,mean,dist503,route_plus_direct_0.015,-1,10576,0.06682203333578231
1,mean,dist503,route_plus_direct_0.02,0,2644,0.07044352435253788
1,mean,dist503,route_plus_direct_0.02,1,2644,0.06315903133141268
1,mean,dist503,route_plus_direct_0.02,2,2644,0.06525974439851379
1,mean,dist503,route_plus_direct_0.02,70404,2644,0.06832228398162442
1,mean,dist503,route_plus_direct_0.02,-1,10576,0.06685454750679651
1,mean,dist503,route_plus_direct_0.03,0,2644,0.07052495234820447
1,mean,dist503,route_plus_direct_0.03,1,2644,0.06331473159606524
1,mean,dist503,route_plus_direct_0.03,2,2644,0.06537555196548127
1,mean,dist503,route_plus_direct_0.03,70404,2644,0.06838370018343297
1,mean,dist503,route_plus_direct_0.03,-1,10576,0.06695673488598307
1,mean,dist503,route_plus_direct_0.05,0,2644,0.0708203913717875
1,mean,dist503,route_plus_direct_0.05,1,2644,0.06377798977887363
1,mean,dist503,route_plus_direct_0.05,2,2644,0.06576160337094947
1,mean,dist503,route_plus_direct_0.05,70404,2644,0.06865971608969726
1,mean,dist503,route_plus_direct_0.05,-1,10576,0.06730881239801213
1,mean,dist503,route_plus_direct_0.08,0,2644,0.07159029021347892
1,mean,dist503,route_plus_direct_0.08,1,2644,0.06484349590395592
1,mean,dist503,route_plus_direct_0.08,2,2644,0.06671917588868322
1,mean,dist503,route_plus_direct_0.08,70404,2644,0.06945128834599817
1,mean,dist503,route_plus_direct_0.08,-1,10576,0.06819966733438022
1,mean,dist503,route_plus_direct_0.1,0,2644,0.07231597205488428
1,mean,dist503,route_plus_direct_0.1,1,2644,0.06579157640339434
1,mean,dist503,route_plus_direct_0.1,2,2644,0.06760154844824895
1,mean,dist503,route_plus_direct_0.1,70404,2644,0.0702240823557963
1,mean,dist503,route_plus_direct_0.1,-1,10576,0.06902811462585569
1,mean,dist503,bucket_0_0,0,2644,0.07041401800425519
1,mean,dist503,bucket_0_0,1,2644,0.06300136497280864
1,mean,dist503,bucket_0_0,2,2644,0.06518393742907928
1,mean,dist503,bucket_0_0,70404,2644,0.06835332326930599
1,mean,dist503,bucket_0_0,-1,10576,0.06679900527076917
1,mean,dist503,bucket_0_0.005,0,2644,0.07041073709232443
1,mean,dist503,bucket_0_0.005,1,2644,0.06300919831316135
1,mean,dist503,bucket_0_0.005,2,2644,0.06519721449170059
1,mean,dist503,bucket_0_0.005,70404,2644,0.06833245452753027
1,mean,dist503,bucket_0_0.005,-1,10576,0.0667978893551015
1,mean,dist503,bucket_0_0.01,0,2644,0.07041049138766708
1,mean,dist503,bucket_0_0.01,1,2644,0.06302096415844957
1,mean,dist503,bucket_0_0.01,2,2644,0.06521430240752632
1,mean,dist503,bucket_0_0.01,70404,2644,0.06831536865842651
1,mean,dist503,bucket_0_0.01,-1,10576,0.06680040054960437
1,mean,dist503,bucket_0_0.02,0,2644,0.07041910533478618
1,mean,dist503,bucket_0_0.02,1,2644,0.06305628382275863
1,mean,dist503,bucket_0_0.02,2,2644,0.06525989815699706
1,mean,dist503,bucket_0_0.02,70404,2644,0.06829255626669097
1,mean,dist503,bucket_0_0.02,-1,10576,0.06681630204259432
1,mean,dist503,bucket_0_0.03,0,2644,0.07043985539167787
1,mean,dist503,bucket_0_0.03,1,2644,0.06310729757059916
1,mean,dist503,bucket_0_0.03,2,2644,0.06532069278293158
1,mean,dist503,bucket_0_0.03,70404,2644,0.06828490127008703
1,mean,dist503,bucket_0_0.03,-1,10576,0.06684669939752505
1,mean,dist503,bucket_0_0.05,0,2644,0.07051771471586031
1,mean,dist503,bucket_0_0.05,1,2644,0.06325624375566685
1,mean,dist503,bucket_0_0.05,2,2644,0.06548769876595624
1,mean,dist503,bucket_0_0.05,70404,2644,0.068315073754554
1,mean,dist503,bucket_0_0.05,-1,10576,0.06695089329981822
1,mean,dist503,bucket_0.005_0,0,2644,0.07040798848059693
1,mean,dist503,bucket_0.005_0,1,2644,0.06301365823433781
1,mean,dist503,bucket_0.005_0,2,2644,0.06517009040700264
1,mean,dist503,bucket_0.005_0,70404,2644,0.06834719748476767
1,mean,dist503,bucket_0.005_0,-1,10576,0.06679537044892507
1,mean,dist503,bucket_0.005_0.005,0,2644,0.07040470728768587
1,mean,dist503,bucket_0.005_0.005,1,2644,0.06302149004668316
1,mean,dist503,bucket_0.005_0.005,2,2644,0.06518337029009459
1,mean,dist503,bucket_0.005_0.005,70404,2644,0.06832632687200868
1,mean,dist503,bucket_0.005_0.005,-1,10576,0.0667942544725313
1,mean,dist503,bucket_0.005_0.01,0,2644,0.07040446156198508
1,mean,dist503,bucket_0.005_0.01,1,2644,0.06303325359758512
1,mean,dist503,bucket_0.005_0.01,2,2644,0.06520046183424676
1,mean,dist503,bucket_0.005_0.01,70404,2644,0.06830923947022326
1,mean,dist503,bucket_0.005_0.01,-1,10576,0.06679676580368597
1,mean,dist503,bucket_0.005_0.02,0,2644,0.0704130762467598
1,mean,dist503,bucket_0.005_0.02,1,2644,0.06306856637956171
1,mean,dist503,bucket_0.005_0.02,2,2644,0.06524606725589216
1,mean,dist503,bucket_0.005_0.02,70404,2644,0.06828642503091471
1,mean,dist503,bucket_0.005_0.02,-1,10576,0.0668126681617497
1,mean,dist503,bucket_0.005_0.03,0,2644,0.07043382807984233
1,mean,dist503,bucket_0.005_0.03,1,2644,0.06311957020054114
1,mean,dist503,bucket_0.005_0.03,2,2644,0.0653068747571104
1,mean,dist503,bucket_0.005_0.03,70404,2644,0.06827876934691425
1,mean,dist503,bucket_0.005_0.03,-1,10576,0.0668430671692133
1,mean,dist503,bucket_0.005_0.05,0,2644,0.07051169405940946
1,mean,dist503,bucket_0.005_0.05,1,2644,0.06326848749348471
1,mean,dist503,bucket_0.005_0.05,2,2644,0.06547391598613451
1,mean,dist503,bucket_0.005_0.05,70404,2644,0.06830894453988978
1,mean,dist503,bucket_0.005_0.05,-1,10576,0.06694726672455369
1,mean,dist503,bucket_0.01_0,0,2644,0.07041004970778758
1,mean,dist503,bucket_0.01_0,1,2644,0.06303490213749766
1,mean,dist503,bucket_0.01_0,2,2644,0.06516544841559911
1,mean,dist503,bucket_0.01_0,70404,2644,0.06835010713876599
1,mean,dist503,bucket_0.01_0,-1,10576,0.06680053667528414
1,mean,dist503,bucket_0.01_0.005,0,2644,0.07040676861093666
1,mean,dist503,bucket_0.01_0.005,1,2644,0.0630427313107083
1,mean,dist503,bucket_0.01_0.005,2,2644,0.06517872924447667
1,mean,dist503,bucket_0.01_0.005,70404,2644,0.06832923741473729
1,mean,dist503,bucket_0.01_0.005,-1,10576,0.0667994207851993
1,mean,dist503,bucket_0.01_0.01,0,2644,0.0704065228924301
1,mean,dist503,bucket_0.01_0.01,1,2644,0.06305449089880477
1,mean,dist503,bucket_0.01_0.01,2,2644,0.06519582200531165
1,mean,dist503,bucket_0.01_0.01,70404,2644,0.06831215074098652
1,mean,dist503,bucket_0.01_0.01,-1,10576,0.06680193192213321
1,mean,dist503,bucket_0.01_0.02,0,2644,0.0704151373250188
1,mean,dist503,bucket_0.01_0.02,1,2644,0.06308979179378513
1,mean,dist503,bucket_0.01_0.02,2,2644,0.06524143067031574
1,mean,dist503,bucket_0.01_0.02,70404,2644,0.06828933727428971
1,mean,dist503,bucket_0.01_0.02,-1,10576,0.06681783305068288
1,mean,dist503,bucket_0.01_0.03,0,2644,0.07043588855086612
1,mean,dist503,bucket_0.01_0.03,1,2644,0.06314077846931425
1,mean,dist503,bucket_0.01_0.03,2,2644,0.06530224248898436
1,mean,dist503,bucket_0.01_0.03,70404,2644,0.06828168191680749
1,mean,dist503,bucket_0.01_0.03,-1,10576,0.06684822970943068
1,mean,dist503,bucket_0.01_0.05,0,2644,0.070513752255124
1,mean,dist503,bucket_0.01_0.05,1,2644,0.06328964586030805
1,mean,dist503,bucket_0.01_0.05,2,2644,0.0654692955369814
1,mean,dist503,bucket_0.01_0.05,70404,2644,0.0683118558232222
1,mean,dist503,bucket_0.01_0.05,-1,10576,0.06695242123019436
1,mean,dist503,bucket_0.02_0,0,2644,0.07043843878564075
1,mean,dist503,bucket_0.02_0,1,2644,0.06310420190148289
1,mean,dist503,bucket_0.02_0,2,2644,0.06518378349141637
1,mean,dist503,bucket_0.02_0,70404,2644,0.06838302456739413
1,mean,dist503,bucket_0.02_0,-1,10576,0.06683726063249124
1,mean,dist503,bucket_0.02_0.005,0,2644,0.07043515901124463
1,mean,dist503,bucket_0.02_0.005,1,2644,0.06311202247791914
1,mean,dist503,bucket_0.02_0.005,2,2644,0.06519706058538632
1,mean,dist503,bucket_0.02_0.005,70404,2644,0.06836216489245768
1,mean,dist503,bucket_0.02_0.005,-1,10576,0.06683614535554619
1,mean,dist503,bucket_0.02_0.01,0,2644,0.07043491339178053
1,mean,dist503,bucket_0.02_0.01,1,2644,0.06312376915747873
1,mean,dist503,bucket_0.02_0.01,2,2644,0.06521414854153978
1,mean,dist503,bucket_0.02_0.01,70404,2644,0.06834508645077057
1,mean,dist503,bucket_0.02_0.01,-1,10576,0.06683865511273325
1,mean,dist503,bucket_0.02_0.02,0,2644,0.07044352435253788
1,mean,dist503,bucket_0.02_0.02,1,2644,0.06315903133141268
1,mean,dist503,bucket_0.02_0.02,2,2644,0.06525974439851379
1,mean,dist503,bucket_0.02_0.02,70404,2644,0.06832228398162442
1,mean,dist503,bucket_0.02_0.02,-1,10576,0.06685454750679651
1,mean,dist503,bucket_0.02_0.03,0,2644,0.07046426721860785
