candidate,metadata,lag_weight,alpha,beta,sha256,peer_coverage,min_pred,max_pred
model_dani_lag40_peer10_a350_b200_submission.csv,model_dani_lag40_peer10_a350_b200_metadata.json,0.4,0.35,-0.2,2B84FDD7F49A1703CAD523B8C614E37415A8B783D6DA077A385BE4218D4EFBC3,0.7618894601542416,0.05001237700164568,0.9149990130757296
model_dani_lag30_peer10_a300_b150_submission.csv,model_dani_lag30_peer10_a300_b150_metadata.json,0.3,0.3,-0.15,7E34A1B42446C7F68C8EACD0B27C19F119244C80B5CAEEA6D41F4240F2B6A0D2,0.7618894601542416,0.04599589362466885,0.9085707700300415
model_dani_lag32_peer10_a325_b150_submission.csv,model_dani_lag32_peer10_a325_b150_metadata.json,0.325,0.325,-0.15,A8028D367B34F85EEB8D7067F52FD8C8C5E1E3F5CD1107B1A73F5425E0EDC040,0.7618894601542416,0.04703594051232538,0.9103621849832224
model_dani_lag35_peer10_a325_b150_submission.csv,model_dani_lag35_peer10_a325_b150_metadata.json,0.35,0.325,-0.15,9A2BF1AE01E93687283827C5CB20385E5196CD7268714D2D9D23BE3EEA423A49,0.7618894601542416,0.04807598739998192,0.911884292653355
