protocol,candidate,n,rmse_pooled,mae_pooled,parts
exact_hidden_doy,state_z_w14_w0.175,1114,0.06546155100889878,0.04577281862422461,6
exact_hidden_doy,state_z_w7_w0.175,1114,0.06561964991242027,0.04578942989005105,6
exact_hidden_doy,delta_z_w7_w0.175,1114,0.06561964991242027,0.04578942989005105,6
exact_hidden_doy,state_peer30_w0.125,1114,0.06571208745321468,0.04697663682758412,6
exact_hidden_doy,delta_peer30_w0.125,1114,0.06571208745321468,0.04697663682758412,6
exact_hidden_doy,state_z_interp_w0.150,1114,0.06582826611380273,0.04581918702815106,6
exact_hidden_doy,delta_z_interp_w0.150,1114,0.06582826611380273,0.04581918702815106,6
exact_hidden_doy,gate_w0.250,1114,0.06586170535447469,0.04696069099211696,6
exact_hidden_doy,state_z_w30_w0.175,1114,0.06594413414155506,0.04654933875795208,6
exact_hidden_doy,delta_z_w30_w0.175,1114,0.06594413414155506,0.04654933875795208,6
exact_hidden_doy,state_peer_w0.175,1111,0.06599088760337775,0.047644182052136025,6
exact_hidden_doy,delta_peer_w0.175,1111,0.06599088760337775,0.047644182052136025,6
exact_hidden_doy,state_z_w60_w0.150,1114,0.06608821731876083,0.046917538054416265,6
exact_hidden_doy,delta_z_w60_w0.150,1114,0.06608821731876083,0.046917538054416265,6
exact_hidden_doy,state_z_w14_w0.200,1114,0.06615136078061878,0.046380378161224346,6
exact_hidden_doy,delta_z_w14_w0.200,1114,0.06615136078061878,0.046380378161224346,6
exact_hidden_doy,state_local_peer_w0.225,1111,0.06622667403213879,0.0479849524330968,6
exact_hidden_doy,delta_local_peer_w0.225,1111,0.06622667403213879,0.0479849524330968,6
exact_hidden_doy,state_z_w7_w0.200,1114,0.06633648668884284,0.04640638861365509,6
exact_hidden_doy,delta_z_w7_w0.200,1114,0.06633648668884284,0.04640638861365509,6
exact_hidden_doy,gate_w0.275,1114,0.06651753659138278,0.04759508670647657,6
exact_hidden_doy,state_z_interp_w0.175,1114,0.06667529562598568,0.046563069406243995,6
exact_hidden_doy,delta_z_interp_w0.175,1114,0.06667529562598568,0.046563069406243995,6
exact_hidden_doy,state_z_w30_w0.200,1114,0.06677449278695125,0.04728617937656842,6
exact_hidden_doy,delta_z_w30_w0.200,1114,0.06677449278695125,0.04728617937656842,6
exact_hidden_doy,state_z_w14_w0.225,1114,0.06690611400206413,0.04701729372748409,6
exact_hidden_doy,delta_z_w14_w0.225,1114,0.06690611400206413,0.04701729372748409,6
exact_hidden_doy,state_peer30_w0.150,1114,0.06698071179424882,0.0482461168071698,6
exact_hidden_doy,delta_peer30_w0.150,1114,0.06698071179424882,0.0482461168071698,6
exact_hidden_doy,state_z_w60_w0.175,1114,0.06711080063906545,0.047889590301032764,6
exact_hidden_doy,delta_z_w60_w0.175,1114,0.06711080063906545,0.047889590301032764,6
exact_hidden_doy,state_z_w7_w0.225,1114,0.06711906444621811,0.04705221719187975,6
exact_hidden_doy,delta_z_w7_w0.225,1114,0.06711906444621811,0.04705221719187975,6
exact_hidden_doy,gate_w0.300,1114,0.06722784005451697,0.04826774649343071,6
exact_hidden_doy,state_local_peer_w0.250,1111,0.06725631661068036,0.04893756108651344,6
exact_hidden_doy,delta_local_peer_w0.250,1111,0.06725631661068036,0.04893756108651344,6
exact_hidden_doy,state_peer_w0.200,1111,0.06738882109237831,0.04893406831940069,6
exact_hidden_doy,delta_peer_w0.200,1111,0.06738882109237831,0.04893406831940069,6
exact_hidden_doy,state_z_interp_w0.200,1114,0.06760319083559861,0.04734974519790165,6
exact_hidden_doy,delta_z_interp_w0.200,1114,0.06760319083559861,0.04734974519790165,6
exact_hidden_doy,state_z_w30_w0.225,1114,0.06768503443374121,0.04808440004559553,6
exact_hidden_doy,delta_z_w30_w0.225,1114,0.06768503443374121,0.04808440004559553,6
exact_hidden_doy,state_z_w14_w0.250,1114,0.06772363940072544,0.04768655612633913,6
exact_hidden_doy,delta_z_w14_w0.250,1114,0.06772363940072544,0.04768655612633914,6
exact_hidden_doy,state_z_w7_w0.250,1114,0.06796511231785217,0.04773760976753635,6
exact_hidden_doy,delta_z_w7_w0.250,1114,0.06796511231785217,0.04773760976753635,6
exact_hidden_doy,gate_w0.325,1114,0.06799090854540002,0.04898564868925907,6
exact_hidden_doy,state_z_w60_w0.200,1114,0.06824694118950696,0.04893885959054875,6
exact_hidden_doy,delta_z_w60_w0.200,1114,0.06824694118950696,0.04893885959054875,6
exact_hidden_doy,state_local_peer_w0.275,1111,0.06837533877620207,0.04994156375968754,6
exact_hidden_doy,delta_local_peer_w0.275,1111,0.06837533877620207,0.04994156375968754,6
exact_hidden_doy,state_peer30_w0.175,1114,0.06844192617795877,0.04969070733070012,6
exact_hidden_doy,delta_peer30_w0.175,1114,0.06844192617795877,0.04969070733070012,6
exact_hidden_doy,state_z_w14_w0.275,1114,0.06860169284787701,0.048401138055729556,6
exact_hidden_doy,delta_z_w14_w0.275,1114,0.06860169284787701,0.048401138055729556,6
exact_hidden_doy,state_z_interp_w0.225,1114,0.06860867082647035,0.048160044577187,6
exact_hidden_doy,delta_z_interp_w0.225,1114,0.06860867082647035,0.048160044577187,6
exact_hidden_doy,state_z_w30_w0.250,1114,0.06867256967454907,0.04895905253072359,6
exact_hidden_doy,delta_z_w30_w0.250,1114,0.06867256967454907,0.04895905253072359,6
exact_hidden_doy,gate_w0.350,1114,0.0688049865452036,0.049740604024474264,6
exact_hidden_doy,state_z_w7_w0.275,1114,0.06887229128573455,0.04845734855977373,6
exact_hidden_doy,delta_z_w7_w0.275,1114,0.06887229128573455,0.04845734855977373,6
exact_hidden_doy,state_peer_w0.225,1111,0.0689514174895105,0.0503123510961744,6
exact_hidden_doy,delta_peer_w0.225,1111,0.0689514174895105,0.0503123510961744,6
exact_hidden_doy,state_z_w60_w0.225,1114,0.06949106939956141,0.050063076276744035,6
exact_hidden_doy,delta_z_w60_w0.225,1114,0.06949106939956141,0.050063076276744035,6
exact_hidden_doy,state_z_w14_w0.300,1114,0.06953798152522193,0.04915732279814922,6
exact_hidden_doy,delta_z_w14_w0.300,1114,0.06953798152522193,0.04915732279814922,6
exact_hidden_doy,state_local_peer_w0.300,1111,0.06957942827827876,0.05100345788990058,6
exact_hidden_doy,delta_local_peer_w0.300,1111,0.06957942827827876,0.05100345788990058,6
exact_hidden_doy,gate_w0.375,1114,0.0696682859295807,0.050516734991361556,6
exact_hidden_doy,state_z_interp_w0.250,1114,0.06968837744613075,0.04901389544237406,6
