a,b,n,exact,temp_rmse,prec_rmse,temp_corr,prec_corr
AOI-0023,AOI-0060,3195,0.0,0.9301297988756675,2.7543724797240348,0.990907109125983,0.6469529882692024
AOI-0023,AOI-0063,3195,0.0,0.9894353635202546,3.0570337383528106,0.9895849678287553,0.6643611818305459
AOI-0023,AOI-0064,3195,0.0,0.8983835407645472,2.8816906773402344,0.9913561003509399,0.6823875346018832
AOI-0023,AOI-0065,3195,0.0,0.9894353635202546,3.0570337383528106,0.9895849678287553,0.6643611818305459
AOI-0023,AOI-0069,3195,0.0,1.304848481271813,3.113136841355294,0.9847456405518362,0.5069773399331863
AOI-0023,AOI-0070,3195,0.0,1.3238979265012505,3.1608554245615825,0.9843797205172794,0.4959588396832376
AOI-0023,AOI-0075,3195,0.0,3.013632926894607,4.007042310114968,0.9556430245182062,0.3348178414569144
AOI-0026,AOI-0030,3195,0.0,0.07116235015136141,0.2653072791549085,0.9999538476176225,0.9965760981147883
AOI-0026,AOI-0033,3195,0.0,1.5094442841370788,3.486726173439129,0.9783149409619101,0.3317013277927482
AOI-0026,AOI-0037,3195,0.0,1.6768135051091024,3.463044902464264,0.9751450386037526,0.324270058760917
AOI-0026,AOI-0038,3195,0.0,1.7403676952438847,3.4324746577432297,0.9736063496337117,0.3240435108034732
AOI-0026,AOI-0040,3195,0.0,1.6768135051091024,3.463044902464264,0.9751450386037526,0.324270058760917
AOI-0026,AOI-0043,3195,0.0,1.0267538577008384,2.712647365307397,0.9904369138466528,0.6275872824264042
AOI-0026,AOI-0045,3195,0.0,1.0617465348310242,2.756217363477632,0.9897531077861144,0.6105936705466412
AOI-0026,AOI-0048,3195,0.0,0.9668394209446582,2.7358883456480037,0.9912115759862296,0.6279827163396794
AOI-0026,AOI-0052,3195,0.0,0.6022950695488579,1.6673899188497205,0.9967278304281468,0.8666472539011774
AOI-0026,AOI-0053,3195,0.0,0.5277917251530226,1.6489165849016796,0.9977593825892146,0.8764384173068255
AOI-0026,AOI-0060,3195,0.0,0.7218368698920702,1.990404254787802,0.9950496002983271,0.8132640631273378
AOI-0026,AOI-0063,3195,0.0,1.22171102177526,3.749252928579898,0.9835242639520015,0.4780731894014369
AOI-0026,AOI-0064,3195,0.0,1.1823697009197969,3.6262510637344603,0.9847905029818208,0.48267230386501514
AOI-0026,AOI-0065,3195,0.0,1.22171102177526,3.749252928579898,0.9835242639520015,0.4780731894014369
AOI-0026,AOI-0069,3195,0.0,1.4531476172269855,3.302941582871387,0.9810732066939731,0.4310716454166946
AOI-0026,AOI-0070,3195,0.0,1.4815279947592153,3.3645257427074466,0.9804747798002568,0.41509901357263057
AOI-0026,AOI-0075,3195,0.0,2.7753158640680713,3.791229807952114,0.9633435646606697,0.39759120313181523
AOI-0030,AOI-0033,3195,0.0,1.4767090444945636,3.4387807902226464,0.9792596707445153,0.3413169288673655
AOI-0030,AOI-0037,3195,0.0,1.6425668826474462,3.420505211240155,0.9761796272883758,0.3316907539157964
AOI-0030,AOI-0038,3195,0.0,1.7073847364412131,3.389347333327659,0.9746554015532791,0.3316398620553273
AOI-0030,AOI-0040,3195,0.0,1.6425668826474462,3.420505211240155,0.9761796272883758,0.3316907539157964
AOI-0030,AOI-0043,3195,0.0,0.9856457822086265,2.625665942916556,0.9911765575406839,0.6468397694476712
AOI-0030,AOI-0045,3195,0.0,1.0214829649460122,2.6740003726535524,0.990508481432361,0.6288983426414484
AOI-0030,AOI-0048,3195,0.0,0.9283662157004506,2.6463593150516025,0.9919246870618689,0.6478854127092195
AOI-0030,AOI-0052,3195,0.0,0.6227313521369096,1.7306673803673416,0.9963079821358252,0.8549485623198562
AOI-0030,AOI-0053,3195,0.0,0.5425428571198024,1.7114168474986307,0.9974254306421586,0.8659613795838387
AOI-0030,AOI-0060,3195,0.0,0.7424308933058326,2.031557355519972,0.9945643396488134,0.8036678919216411
AOI-0030,AOI-0063,3195,0.0,1.2159282544187635,3.6965279874918893,0.9836219587089856,0.49014580576216743
AOI-0030,AOI-0064,3195,0.0,1.1720461100017585,3.5696880305378715,0.9849568447103155,0.49562931171501234
AOI-0030,AOI-0065,3195,0.0,1.2159282544187635,3.6965279874918893,0.9836219587089856,0.49014580576216743
AOI-0030,AOI-0069,3195,0.0,1.4203097223198848,3.2545805270187453,0.9819691028535377,0.4406735215430251
AOI-0030,AOI-0070,3195,0.0,1.4483067956595548,3.3169457444585873,0.9813813259287665,0.4245113765493822
AOI-0030,AOI-0075,3195,0.0,2.7925933099176814,3.780849402692145,0.9637105816472707,0.39572005752530376
AOI-0033,AOI-0037,3195,0.00031298904538341156,0.6098717978571129,1.6555419466506767,0.9966942693322601,0.8199015239647979
AOI-0033,AOI-0038,3195,0.0,0.7082403151976265,1.7600674829989185,0.9956119272702186,0.7923977050103939
AOI-0033,AOI-0040,3195,0.00031298904538341156,0.6098717978571129,1.6555419466506767,0.9966942693322601,0.8199015239647979
AOI-0033,AOI-0043,3195,0.0,0.918389207968401,2.7555761588673904,0.9917855398354999,0.5652357331088957
AOI-0033,AOI-0045,3195,0.0,0.884865926461685,2.6511264593641872,0.9923597214005286,0.5903765522661631
AOI-0033,AOI-0048,3195,0.0,0.8547622869984314,2.7176151550642187,0.9928545690925168,0.5888004337854078
AOI-0033,AOI-0052,3195,0.0,1.7837237498206253,3.6093459992407175,0.9698685912873168,0.3005711480960205
AOI-0033,AOI-0053,3195,0.0,1.7144647398276855,3.7169309902943217,0.9723201940465963,0.2948097508933106
AOI-0033,AOI-0060,3195,0.0,1.8443902505978371,3.663615099286451,0.9677101466729906,0.2932702926052655
AOI-0033,AOI-0063,3195,0.0,1.6405752241819853,3.536692350724801,0.9753108168714829,0.5190984605357676
AOI-0033,AOI-0064,3195,0.0,1.5392230615566314,3.371337338091803,0.9782798648226805,0.5318481536833827
AOI-0033,AOI-0065,3195,0.0,1.6405752241819853,3.536692350724801,0.9753108168714829,0.5190984605357676
AOI-0033,AOI-0069,3195,0.0,0.9185874972987679,2.4072975737597035,0.9918684639478499,0.6538231803440337
AOI-0033,AOI-0070,3195,0.0,0.909579522444303,2.377734806969449,0.9920720356319712,0.6669063742951923
AOI-0033,AOI-0075,3195,0.0,3.1008867021582716,4.047754588265792,0.9508135723145189,0.2469756707984919
AOI-0037,AOI-0038,3195,0.00031298904538341156,0.1424106124675245,0.36462243598146327,0.9998478327908416,0.9909156343096048
AOI-0037,AOI-0040,3195,1.0,0.0,0.0,0.9999999999999999,1.0
AOI-0037,AOI-0043,3195,0.0,0.9166776064515127,2.5833602310107944,0.9924598569473698,0.6102715217185655
AOI-0037,AOI-0045,3195,0.0,0.8712207388481791,2.452411396425999,0.9931913850515323,0.6422849721853806
AOI-0037,AOI-0048,3195,0.0,0.9493846785563634,2.643227475956822,0.9920143324080691,0.6042163260504024
AOI-0037,AOI-0052,3195,0.0,1.9941518952330615,3.556258988960438,0.9641895156350256,0.3058378662020874
AOI-0037,AOI-0053,3195,0.0,1.921003886126328,3.6611629824531833,0.966953536457951,0.3015982751290268
AOI-0037,AOI-0060,3195,0.0,2.0641480522782882,3.6265569780049494,0.9614309533447725,0.2924849237761186
AOI-0037,AOI-0063,3195,0.0,1.9811389338260623,3.8205817036256033,0.9650952116578737,0.42311171241478907
AOI-0037,AOI-0064,3195,0.0,1.8812102232965893,3.6589629730062976,0.9684916139134231,0.43355253123071585
AOI-0037,AOI-0065,3195,0.0,1.9811389338260623,3.8205817036256033,0.9650952116578737,0.42311171241478907
AOI-0037,AOI-0069,3195,0.0,0.6101362725284584,1.7550236774805026,0.9965712865002085,0.8136777571495912
AOI-0037,AOI-0070,3195,0.0,0.576066421171262,1.7196798341981356,0.9969102117688905,0.8248524276659062
AOI-0037,AOI-0075,3195,0.0,3.0686800286922997,3.953102038478075,0.9580340529034949,0.27144477831250097
AOI-0038,AOI-0040,3195,0.00031298904538341156,0.1424106124675245,0.36462243598146327,0.9998478327908416,0.9909156343096047
AOI-0038,AOI-0043,3195,0.0,0.9855951546441313,2.5841341863865597,0.9915416130036261,0.6037726635918725
AOI-0038,AOI-0045,3195,0.0,0.9403199532216748,2.459279753843685,0.9923068010402748,0.634397859114473
AOI-0038,AOI-0048,3195,0.0,1.0253054348940818,2.647533580433183,0.9908439254818944,0.5969331912830623
AOI-0038,AOI-0052,3195,0.0,2.0654530847295436,3.519491941113095,0.9622744549080271,0.30828435551749006
AOI-0038,AOI-0053,3195,0.0,1.993720005725934,3.6266537372516843,0.9650710271205001,0.3036545772107735
AOI-0038,AOI-0060,3195,0.0,2.135867394921697,3.590519445360711,0.9594359312642033,0.29469223193151595
AOI-0038,AOI-0063,3195,0.0,2.063406413635931,3.8404361683342927,0.9626871983144254,0.4102337631970658
AOI-0038,AOI-0064,3195,0.0,1.9652011930452806,3.676493820692637,0.966166978179711,0.4210533150771157
AOI-0038,AOI-0065,3195,0.0,2.063406413635931,3.8404361683342927,0.9626871983144254,0.4102337631970658
AOI-0038,AOI-0069,3195,0.0,0.6126533104832426,1.7509631259949698,0.9966126653109255,0.8127114382110261
AOI-0038,AOI-0070,3195,0.0,0.5775726621551417,1.7151772256595414,0.996968603575398,0.8245260933829189
AOI-0038,AOI-0075,3195,0.0,3.0467294380035406,3.9262043036759335,0.9583530088022478,0.2712407234142732
AOI-0040,AOI-0043,3195,0.0,0.9166776064515127,2.5833602310107944,0.9924598569473698,0.6102715217185655
AOI-0040,AOI-0045,3195,0.0,0.8712207388481791,2.452411396425999,0.9931913850515323,0.6422849721853806
AOI-0040,AOI-0048,3195,0.0,0.9493846785563634,2.643227475956822,0.9920143324080691,0.6042163260504024
AOI-0040,AOI-0052,3195,0.0,1.9941518952330615,3.556258988960438,0.9641895156350256,0.3058378662020874
AOI-0040,AOI-0053,3195,0.0,1.921003886126328,3.6611629824531833,0.966953536457951,0.3015982751290268
AOI-0040,AOI-0060,3195,0.0,2.0641480522782882,3.6265569780049494,0.9614309533447725,0.2924849237761186
AOI-0040,AOI-0063,3195,0.0,1.9811389338260623,3.8205817036256033,0.9650952116578737,0.42311171241478907
AOI-0040,AOI-0064,3195,0.0,1.8812102232965893,3.6589629730062976,0.9684916139134231,0.43355253123071585
AOI-0040,AOI-0065,3195,0.0,1.9811389338260623,3.8205817036256033,0.9650952116578737,0.42311171241478907
AOI-0040,AOI-0069,3195,0.0,0.6101362725284584,1.7550236774805026,0.9965712865002085,0.8136777571495912
AOI-0040,AOI-0070,3195,0.0,0.576066421171262,1.7196798341981356,0.9969102117688905,0.8248524276659062
AOI-0040,AOI-0075,3195,0.0,3.0686800286922997,3.953102038478075,0.9580340529034949,0.27144477831250097
AOI-0043,AOI-0045,3195,0.0,0.0658869140654687,0.29858236421628126,0.9999592166011112,0.9953624094692469
AOI-0043,AOI-0048,3195,0.0,0.23857933408648854,0.6446102016187327,0.9995608436071014,0.9788731667272206
AOI-0043,AOI-0052,3195,0.0,1.3992422141021328,3.1366491543043162,0.9813364731881731,0.512376552639449
AOI-0043,AOI-0053,3195,0.00031298904538341156,1.3135404537363993,3.1860123461630825,0.983679009643066,0.5202932270377703
AOI-0043,AOI-0060,3195,0.0,1.4869486575061588,3.25095866242922,0.9787530342242703,0.4853589484869312
AOI-0043,AOI-0063,3195,0.0,1.5551928603396867,3.583244719283412,0.9766193619194029,0.5205732522690684
AOI-0043,AOI-0064,3195,0.0,1.4589585068237385,3.4082438443285943,0.9793037995050816,0.5386108629143759
AOI-0043,AOI-0065,3195,0.0,1.5551928603396867,3.583244719283412,0.9766193619194029,0.5205732522690684
AOI-0043,AOI-0069,3195,0.0,0.6694622785457723,2.1459615192126362,0.9960184111036067,0.7501051429463862
AOI-0043,AOI-0070,3195,0.0,0.6841023882441496,2.2266937367082313,0.99584036325757,0.7334028933956585
AOI-0043,AOI-0075,3195,0.0,2.9010600746199477,3.8240666153891096,0.9665040438467613,0.37228531482938604
AOI-0045,AOI-0048,3195,0.0,0.2505501994852595,0.7165562121315854,0.9994901057871287,0.9739335827213208
AOI-0045,AOI-0052,3195,0.0,1.4317926641278302,3.1490310083956317,0.9805413766323067,0.5023941146753205
AOI-0045,AOI-0053,3195,0.0,1.347464427963674,3.202459203803522,0.982899287512811,0.5098009129922952
AOI-0045,AOI-0060,3195,0.0,1.5181525937032416,3.2597578398687723,0.9779518618867881,0.4763064278088347
AOI-0045,AOI-0063,3195,0.0,1.5745594434549404,3.563698266004683,0.9761691606227726,0.5233986346996604
AOI-0045,AOI-0064,3195,0.0,1.4777185096836674,3.389911315970292,0.978903345180104,0.5406924431347256
AOI-0045,AOI-0065,3195,0.0,1.5745594434549404,3.563698266004683,0.9761691606227726,0.5233986346996604
AOI-0045,AOI-0069,3195,0.0,0.6267772888045383,1.9761633574479012,0.9965025740034358,0.784505887387305
AOI-0045,AOI-0070,3195,0.0,0.6404296580856912,2.0592858661549402,0.99634920763139,0.7682802861126724
AOI-0045,AOI-0075,3195,0.0,2.9015709960295504,3.816108731605755,0.9661605085089094,0.368608566177176
AOI-0048,AOI-0052,3195,0.0,1.3405498467444275,3.1646265328703618,0.9830799775300334,0.5121192906183817
AOI-0048,AOI-0053,3195,0.0,1.25675280592088,3.2119328976693318,0.9853347516197826,0.5200108669600939
AOI-0048,AOI-0060,3195,0.0,1.4257260244839736,3.2702408685433086,0.9807097040841336,0.48783643681630123
AOI-0048,AOI-0063,3195,0.0,1.444896610377338,3.4551909012233213,0.9800100347295474,0.5602395309376261
AOI-0048,AOI-0064,3195,0.0,1.3491912855404962,3.277793501427852,0.9825874650250175,0.579071959724806
AOI-0048,AOI-0065,3195,0.0,1.444896610377338,3.4551909012233213,0.9800100347295474,0.5602395309376261
AOI-0048,AOI-0069,3195,0.0,0.7747873913773444,2.315204270054485,0.9944753949455153,0.7163836838612027
AOI-0048,AOI-0070,3195,0.0,0.7895439400004225,2.3762089915288773,0.994335963190607,0.7037004826148426
AOI-0048,AOI-0075,3195,0.0,2.8605711243953684,3.9264023083699437,0.9633529544568912,0.34658510659760366
AOI-0052,AOI-0053,3195,0.0,0.1486833460056557,0.8040965123151906,0.9997598685008463,0.9715514867612055
AOI-0052,AOI-0060,3195,0.0,0.16218491330525167,0.759557427323978,0.9996998346759121,0.9732654209024753
AOI-0052,AOI-0063,3195,0.0,1.0935669838465851,3.758305242643668,0.9860924297852726,0.4788176584319282
AOI-0052,AOI-0064,3195,0.0,1.08076285093574,3.6634942204743566,0.9864821150680522,0.4763104165530339
AOI-0052,AOI-0065,3195,0.0,1.0935669838465851,3.758305242643668,0.9860924297852726,0.4788176584319282
AOI-0052,AOI-0069,3195,0.0,1.8206285490036067,3.489690064113836,0.969895597110565,0.379098795668966
AOI-0052,AOI-0070,3195,0.0,1.8447265314845833,3.5426148586447255,0.9691609618977608,0.365753323498443
AOI-0052,AOI-0075,3195,0.0,3.133338033684311,4.015907741345191,0.9513700087256454,0.33126878262033566
AOI-0053,AOI-0060,3195,0.0,0.2845683430497444,1.3658545892823974,0.9990866555149219,0.9170684537984518
AOI-0053,AOI-0063,3195,0.0,1.0859390690072552,3.859440544764391,0.9864334299842813,0.46522356768516904
AOI-0053,AOI-0064,3195,0.0,1.060541816368461,3.7587613579279364,0.9870539765618008,0.46534775484206403
AOI-0053,AOI-0065,3195,0.0,1.0859390690072552,3.859440544764391,0.9864334299842813,0.46522356768516904
AOI-0053,AOI-0069,3195,0.0,1.747457138379771,3.582106490877238,0.9724788981803852,0.3764136702359626
AOI-0053,AOI-0070,3195,0.0,1.7705619488906672,3.636118879481891,0.9717933784689112,0.36262417732691526
AOI-0053,AOI-0075,3195,0.0,3.1215194576207086,4.0763239635617206,0.9535273871978639,0.3352860168598979
AOI-0060,AOI-0063,3195,0.0,1.069986996540996,3.726025386183763,0.9866662298229546,0.49269339673384344
AOI-0060,AOI-0064,3195,0.0,1.0671234971136463,3.639668720972925,0.9868087904157096,0.4885977797707168
AOI-0060,AOI-0065,3195,0.0,1.069986996540996,3.726025386183763,0.9866662298229546,0.49269339673384344
AOI-0060,AOI-0069,3195,0.0,1.901873931641747,3.571069560720499,0.9669234242765093,0.361598157054366
AOI-0060,AOI-0070,3195,0.0,1.925358730866583,3.6202326084271568,0.9661745393678209,0.3494944828038226
AOI-0060,AOI-0075,3195,0.0,3.195287246398633,4.140335298351064,0.9476514523085955,0.2977104389971323
AOI-0063,AOI-0064,3195,0.00031298904538341156,0.1869854972265522,0.6101778716951715,0.999676559047823,0.9889744978776058
AOI-0063,AOI-0065,3195,1.0,0.0,0.0,1.0,1.0
AOI-0063,AOI-0069,3195,0.0,1.9437583187410397,3.889417376383191,0.965179100896447,0.4205457218081939
AOI-0063,AOI-0070,3195,0.0,1.9589014705753016,3.9065141397891376,0.964817493747276,0.4180131335633918
AOI-0063,AOI-0075,3195,0.0,3.3735598936264215,4.789848352888172,0.9294584092102511,0.21887981415332278
AOI-0064,AOI-0065,3195,0.00031298904538341156,0.1869854972265522,0.6101778716951715,0.999676559047823,0.9889744978776057
AOI-0064,AOI-0069,3195,0.0,1.8531436375327435,3.7360982549056887,0.9683567463776829,0.4310828682027542
AOI-0064,AOI-0070,3195,0.0,1.8668255676452603,3.754998602555525,0.9680268992987233,0.42829285727255056
AOI-0064,AOI-0075,3195,0.0,3.3792496800342016,4.669850215399203,0.9321394773770317,0.22490070558146671
AOI-0065,AOI-0069,3195,0.0,1.9437583187410397,3.889417376383191,0.965179100896447,0.4205457218081939
AOI-0065,AOI-0070,3195,0.0,1.9589014705753016,3.9065141397891376,0.964817493747276,0.4180131335633918
AOI-0065,AOI-0075,3195,0.0,3.3735598936264215,4.789848352888172,0.9294584092102511,0.21887981415332278
AOI-0069,AOI-0070,3195,0.0,0.08127520442370416,0.25675085598712044,0.9999460208335254,0.9963906378758436
AOI-0069,AOI-0075,3195,0.0,2.817282212310527,3.7961002356797136,0.9686492116894373,0.36929022388531496
AOI-0070,AOI-0075,3195,0.0,2.85369456361928,3.8409064187285415,0.967952548521603,0.35830793645040043
