year,truth,doy,p_s2,p_ls,p_md,s2,landsat,modis
2015,0.6287479421161435,97,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.617137241224395,0.6381475337936339,0.7088089829703589
2015,0.9104869009584664,129,0.006993006993006993,0.006993006993006993,0.986013986013986,0.776421526127761,0.8111925464805003,0.8058666641083535
2015,0.3009386769404248,193,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.29816913007504003,0.34662163146751374,0.3946088477032181
2015,0.2148690659650441,273,0.008403361344537815,0.24369747899159663,0.7478991596638656,0.21012012688905254,0.23644736886388482,0.30434096208784417
2015,0.5215074898785426,193,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.4022644686197956,0.4687678281276875,0.5026484931715544
2015,0.2966963562753036,289,0.007194244604316547,0.2949640287769784,0.697841726618705,0.22779516757602586,0.25680440024951756,0.32637214294100125
2015,0.8009890410958904,161,0.007407407407407408,0.21481481481481482,0.7777777777777778,0.7619772817862966,0.7787443699578229,0.7465374830798515
2015,0.2767601262748907,161,0.007407407407407408,0.21481481481481482,0.7777777777777778,0.11785995508257255,0.17884201126370566,0.2676025906311424
2015,0.1843442300062338,186,0.04347826086956522,0.9130434782608696,0.04347826086956522,0.1092526898263849,0.15467127167765526,0.2409331271252947
2015,0.1333046499339716,258,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.12700548050247554,0.16399571443994646,0.21973353106874166
2015,0.5577506876792881,161,0.007407407407407408,0.21481481481481482,0.7777777777777778,0.43944900908789125,0.48305243562164146,0.5030761609001657
2015,0.2842787253141832,97,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.1770658559373494,0.20069042007785212,0.36760864805848037
2015,0.3546143776231796,266,0.04347826086956522,0.9130434782608696,0.04347826086956522,0.2630514937262722,0.2965723215052826,0.35327204931184497
2015,0.3319823803430174,273,0.008403361344537815,0.24369747899159663,0.7478991596638656,0.26312460822561967,0.2935590251644073,0.3554026655452662
2015,0.200285308056872,97,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.1019420117276796,0.12252304891089204,0.31160934679476165
2015,0.2333667212436278,226,0.04347826086956522,0.9130434782608696,0.04347826086956522,0.2216400278998227,0.2625807590551642,0.3211356230751035
2015,0.2392996023608613,281,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.24982011494886733,0.2765810084481747,0.34116581120951306
2015,0.2524702673786665,289,0.007194244604316547,0.2949640287769784,0.697841726618705,0.22562559951512054,0.2503844786051017,0.3213293367943931
2015,0.2792463342636879,273,0.008403361344537815,0.24369747899159663,0.7478991596638656,0.22475011445466556,0.25136555236859287,0.32085719458356105
2015,0.4347703003972362,113,0.008130081300813009,0.3008130081300813,0.6910569105691057,0.350404322716508,0.37824529451100397,0.4990369853294726
2015,0.2402855007234909,178,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.3221037214992855,0.3740193829062793,0.42199544030365616
2015,0.3979439027083167,273,0.008403361344537815,0.24369747899159663,0.7478991596638656,0.3311599449396202,0.36548621632342176,0.4118821879103032
2015,0.2509093984866461,224,0.013333333333333334,0.9733333333333334,0.013333333333333334,0.2813013914572442,0.3102601003466633,0.35485219277779956
2015,0.2778855856467816,225,0.007407407407407408,0.2740740740740741,0.7185185185185186,0.2006593836239817,0.2418603041153412,0.3051922291877911
2015,0.2043972510301665,273,0.008403361344537815,0.24369747899159663,0.7478991596638656,0.16722633030387357,0.19110843187654078,0.2754185182793624
2015,0.343461166756903,97,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.26853798253607775,0.29120460600042697,0.43829368116387263
2015,0.8357178397401189,129,0.006993006993006993,0.006993006993006993,0.986013986013986,0.6836780970330577,0.7170598557293879,0.7348998339867443
2015,0.6719811320754717,145,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.3828260112647753,0.43156234944751254,0.560461546039299
2015,0.5983471698113207,225,0.007407407407407408,0.2740740740740741,0.7185185185185186,0.4688467290672746,0.4966597313249747,0.5047884412389869
2015,0.3961735849056604,273,0.008403361344537815,0.24369747899159663,0.7478991596638656,0.2965937838406779,0.33115774711782425,0.3867285410178588
2015,0.5375192056681046,159,0.014084507042253521,0.971830985915493,0.014084507042253521,0.5474426948213581,0.560630485934777,0.5851935409527372
2015,0.7935706534758107,199,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.5891280899865555,0.6503829737300615,0.6435853053822519
2015,0.4127407024280045,239,0.014925373134328358,0.9701492537313433,0.014925373134328358,0.30559933433492903,0.33606191020888965,0.37718468967094443
2015,0.2942507689021786,257,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.2082388111345463,0.24224085351766203,0.301477410232471
2015,0.5491550499263383,113,0.008130081300813009,0.3008130081300813,0.6910569105691057,0.41710368278617055,0.44317706044924243,0.5536074417293428
2015,0.6095700114585039,177,0.007633587786259542,0.16030534351145037,0.8320610687022901,0.6117181268240559,0.6402193559168723,0.6330920366462863
2015,0.5823402684563759,209,0.006622516556291391,0.2980132450331126,0.695364238410596,0.4936978113527706,0.5420805961492207,0.5501285473938209
2015,0.5961406046469503,214,0.02857142857142857,0.9428571428571428,0.02857142857142857,0.46856218038180053,0.5023870163796199,0.5066596913739129
2015,0.2879655262727124,241,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.24527091637565243,0.2787628220460337,0.3365335595815355
2015,0.1846378059561002,254,0.037037037037037035,0.9259259259259259,0.037037037037037035,0.1843396933921863,0.21829843129214055,0.27972795356753183
2015,0.2588892290063841,257,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.17937586936627975,0.21363724128719974,0.27455322707678514
2015,0.5119,129,0.006993006993006993,0.006993006993006993,0.986013986013986,0.37277341816470794,0.42140331062741737,0.5451698921684087
2015,0.4544,257,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.3678098277367035,0.4004655635776601,0.4496579404411757
2015,0.6990563920983972,113,0.008130081300813009,0.3008130081300813,0.6910569105691057,0.5686499264139668,0.5900875352867846,0.6717268776392785
2015,0.7779221021244874,161,0.007407407407407408,0.21481481481481482,0.7777777777777778,0.7489366297078542,0.7687240241610092,0.733346190378687
2015,0.4498801076514963,199,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.3970183324531398,0.4466440165636586,0.4748227507480449
2015,0.3099290719344018,289,0.007194244604316547,0.2949640287769784,0.697841726618705,0.2219978131844471,0.2477520020951611,0.3180789360595105
2015,0.5138380042462845,241,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.5472518601483516,0.5783143216749684,0.6171108474739311
2015,0.4113107484556361,254,0.037037037037037035,0.9259259259259259,0.037037037037037035,0.4129142320274429,0.44442797040417603,0.4967665574049057
2015,0.2900062354104404,104,0.014084507042253521,0.971830985915493,0.014084507042253521,0.2348659782651375,0.2658010775505623,0.40878913286062823
2015,0.4630243113388854,113,0.008130081300813009,0.3008130081300813,0.6910569105691057,0.26095569619548153,0.2873304099160213,0.431169400256386
2015,0.7890142857142858,145,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.49010248034482495,0.5340154975682032,0.6230714561444758
2015,0.3066505445227419,257,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.23334236860183558,0.26801910935419976,0.32333163965936024
2015,0.588674271946365,113,0.008130081300813009,0.3008130081300813,0.6910569105691057,0.2550043826696742,0.28007370561363626,0.4276098317198192
2015,0.6911856065367693,177,0.007633587786259542,0.16030534351145037,0.8320610687022901,0.6025659928108665,0.6166134928712266,0.6235297955108738
2015,0.3187291075931218,224,0.013333333333333334,0.9733333333333334,0.013333333333333334,0.37633079655182117,0.3999977201996968,0.4258182300260454
2015,0.8500052013725844,177,0.007633587786259542,0.16030534351145037,0.8320610687022901,0.6875167107899312,0.6932995684010899,0.6973303980835183
2015,0.2999150081271446,257,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.22676581958932107,0.26110259571262995,0.31834263588799
2015,0.2552426584793209,273,0.008403361344537815,0.24369747899159663,0.7478991596638656,0.19836103426321466,0.2233695335799574,0.29399637920975835
2015,0.1845892057230375,113,0.008130081300813009,0.3008130081300813,0.6910569105691057,0.1353031965073589,0.16790997803521734,0.3295932133100701
2015,0.2458309675058071,145,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.1105073739163729,0.16927396591423025,0.39321006929537483
2015,0.2078061747157582,161,0.007407407407407408,0.21481481481481482,0.7777777777777778,0.0928565203385913,0.15695183218222394,0.25479559028309834
2015,0.2215164757963623,177,0.007633587786259542,0.16030534351145037,0.8320610687022901,0.09328327811883345,0.15735591679324898,0.25510684309879395
2015,0.3685791261668752,257,0.007633587786259542,0.007633587786259542,0.9847328244274809,0.253553588399507,0.28716232778213097,0.34305516988256957
2015,0.5067315461039493,145,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.41248472941667835,0.45834195837118497,0.5741134025925457
2015,0.4730978863569033,161,0.007407407407407408,0.21481481481481482,0.7777777777777778,0.37367127243834763,0.42284720685573624,0.45960587453920826
2015,0.3843902122041269,193,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.2947445591583088,0.34454065536857026,0.3944201769046608
2015,0.4658651705185824,145,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.38054064610220856,0.42891674170641075,0.5554689478300107
2015,0.357928409090909,177,0.007633587786259542,0.16030534351145037,0.8320610687022901,0.2469473972477139,0.3028560311004002,0.36718069849073104
2015,0.2956114300549768,193,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.21284894471783058,0.26394397069397396,0.33131394867541514
2015,0.2560034868490995,225,0.007407407407407408,0.2740740740740741,0.7185185185185186,0.2006182817980861,0.24181971200957852,0.3051609955139762
2015,0.294023437201018,241,0.006802721088435374,0.2789115646258503,0.7142857142857143,0.23088785681699228,0.2642835299428587,0.32426802212472255
2015,0.2043739895387541,97,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.07778670141629648,0.13316549105074724,0.26192502444116367
2015,0.1885228243729769,102,0.03225806451612904,0.935483870967742,0.03225806451612904,0.08000857698603903,0.14327438227929706,0.26806191193965984
2015,0.6853054683785068,193,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.6306982876691322,0.6850104319947671,0.666930755712295
2015,0.720378371040724,145,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.547273402742255,0.5906234174196804,0.6541861791564516
2015,0.6136369109947644,129,0.006993006993006993,0.006993006993006993,0.986013986013986,0.33653117597333954,0.3873780543942642,0.5241300560012866
2015,0.4646528795811518,193,0.008130081300813009,0.2682926829268293,0.7235772357723578,0.3501219804669837,0.41153537196600715,0.4542398484673369
2015,0.3212614028282654,254,0.037037037037037035,0.9259259259259259,0.037037037037037035,0.3019716748315377,0.334658187860102,0.394486216909612
2016,0.915540694644984,123,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.6654551768975067,0.708249579559369,0.7376203322279792
2016,0.4593989021479715,177,0.007633587786259542,0.19083969465648856,0.8015267175572519,0.46291210843911884,0.5002536125145779,0.5230682702565972
2016,0.3065854223858589,210,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.3250599980779403,0.34312346665277155,0.3836768300983591
2016,0.4134590453460621,225,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.25019697535124036,0.28258363013449256,0.3345425577855152
2016,0.8354800765166568,155,0.014084507042253521,0.971830985915493,0.014084507042253521,0.6870196186518411,0.6903241501173799,0.6918057768807718
2016,0.235363303633974,194,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.20511940315522728,0.24331009868704875,0.30617382567670304
2016,0.2665448484608395,219,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.16787457036796732,0.2082091820799622,0.26810958203833024
2016,0.2277207955724291,226,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.15946561552411861,0.19982497143468403,0.25990448807447775
2016,0.6882942446957183,113,0.008130081300813009,0.008130081300813009,0.983739837398374,0.5200322967021582,0.5413656869238495,0.634780589849909
2016,0.8394155634608059,145,0.008130081300813009,0.10569105691056911,0.8861788617886179,0.7119437835147077,0.7498338860345084,0.7599735378809337
2016,0.5715542116630671,193,0.008130081300813009,0.04065040650406504,0.9512195121951219,0.5790664374020632,0.6334175691268459,0.6281341247484681
2016,0.3593843603099988,257,0.007633587786259542,0.19083969465648856,0.8015267175572519,0.3093637521030548,0.34245796402201967,0.3964822666305777
2016,0.7118097582811104,177,0.007633587786259542,0.19083969465648856,0.8015267175572519,0.5901022895442746,0.6146446452883242,0.6157375907593162
2016,0.64499914950761,209,0.006622516556291391,0.19205298013245034,0.8013245033112583,0.5110927348335634,0.570336423577609,0.580836488257207
2016,0.6470430170098479,225,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.48552092883629,0.5014714736453897,0.5099750912441429
2016,0.5033431818181817,225,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.27015033114868087,0.2932966296878569,0.3428694736923351
2016,0.3010681818181818,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.20818748058119185,0.2359555581341615,0.3065407561104234
2016,0.2703456611570248,289,0.007194244604316547,0.1510791366906475,0.841726618705036,0.20432993129330881,0.2289529563139433,0.3025151199441877
2016,0.4971488038277512,97,0.007407407407407408,0.1259259259259259,0.8666666666666667,0.2383514244005083,0.2610926846148087,0.40396432120682596
2016,0.683953628389155,113,0.008130081300813009,0.008130081300813009,0.983739837398374,0.4314631124642629,0.4524257519383146,0.5644196825343507
2016,0.4333193181818182,193,0.008130081300813009,0.04065040650406504,0.9512195121951219,0.3487347403691062,0.4000167199067689,0.4397594489254364
2016,0.3490007177033494,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.15323387605645397,0.17874265817393623,0.26271261948660624
2016,0.2828522122706232,186,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.30871289644083805,0.35819018418644205,0.4052730582175442
2016,0.3323472489573579,194,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.28063278621989357,0.3290523750318664,0.3811809791145059
2016,0.2046455692179229,250,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.21242546344287927,0.24701223649278325,0.30415056111795585
2016,0.3286325937665081,289,0.007194244604316547,0.1510791366906475,0.841726618705036,0.22088147679196313,0.2478643944169076,0.31821876085536815
2016,0.1917179440539615,291,0.014084507042253521,0.971830985915493,0.014084507042253521,0.21869340411716556,0.24510781388052025,0.3159322254661536
2016,0.7844277231264534,145,0.008130081300813009,0.10569105691056911,0.8861788617886179,0.6148740792822828,0.6544148016040852,0.696682278145632
2016,0.3936841785321514,178,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.6005463500992214,0.619562580389047,0.6198703786824977
2016,0.6208493395998264,195,0.013333333333333334,0.9733333333333334,0.013333333333333334,0.5721179663307624,0.6360255830058166,0.6362532697988447
2016,0.5147735497418087,226,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.5149721263789058,0.5204844862957905,0.528647112645188
2016,0.2867669404638639,243,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.34763917611074774,0.3797122767421975,0.43520498288419934
2016,0.3136906247198964,258,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.2582317975630508,0.2917385048164114,0.3519262852596035
2016,0.2278443729573025,291,0.014084507042253521,0.971830985915493,0.014084507042253521,0.2441195439794088,0.2760849331406363,0.33817743015295765
2016,0.5500907140344706,113,0.008130081300813009,0.008130081300813009,0.983739837398374,0.3214303400585787,0.3453947716438555,0.4774484688414341
2016,0.4991008441786845,193,0.008130081300813009,0.04065040650406504,0.9512195121951219,0.44938988701126104,0.49863700767913416,0.5173524374441756
2016,0.6152763954783073,210,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.4853483734843139,0.497013504860914,0.5068758863618827
2016,0.3589698498029224,187,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.32878475555538206,0.37583471990887096,0.4178145927258543
2016,0.3351751923084847,210,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.30121666040408024,0.32717709491668195,0.3664305973312478
2016,0.3543130450610036,219,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.3158913425816615,0.34235785958559894,0.37967600621502623
2016,0.2716960716999288,234,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.3581810444329925,0.38657657322770195,0.41503098836919805
2016,0.4483948512357395,242,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.3537615590791004,0.3856428244840747,0.44242950362199907
2016,0.4458846742759031,258,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.32829643177523216,0.36163868772839025,0.4150407432318452
2016,0.8909057961131951,145,0.008130081300813009,0.10569105691056911,0.8861788617886179,0.8261183794579233,0.8562084598711156,0.8218140204638775
2016,0.1992311806402288,243,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.2200501278062673,0.25466789090624503,0.3117887982466198
2016,0.2952690419365837,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.16695898720456745,0.1927245572566189,0.2700306574029157
2016,0.2398122648523604,106,0.06666666666666667,0.8666666666666667,0.06666666666666667,0.2030897804042897,0.2386502272841611,0.3801484759764918
2016,0.2333194053532888,114,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.2414221432244268,0.2759458033193566,0.41103019120825224
2016,0.8740724974048063,178,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.8263550953659641,0.8252631684806442,0.8001299124757787
2016,0.8764908814685617,186,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.7745693906383831,0.8470855814378883,0.8102579898294168
2016,0.8508972588509235,195,0.013333333333333334,0.9733333333333334,0.013333333333333334,0.749406519519427,0.8301916120482352,0.8020102062549124
2016,0.795398544630364,226,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.7674517283530964,0.7501201151236961,0.7183464139672016
2016,0.6688549833650546,242,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.5451143026967444,0.571800665303224,0.6330234991348267
2016,0.3359473453462132,290,0.03225806451612904,0.935483870967742,0.03225806451612904,0.2765717169637017,0.31915179413239014,0.3812289153049933
2016,0.3549392407442211,97,0.007407407407407408,0.1259259259259259,0.8666666666666667,0.22488552516300497,0.25532097593514275,0.39967608901014023
2016,0.2522903440841272,114,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.2279159184220541,0.2698705905998871,0.397018854222507
2016,0.4688568314226649,129,0.006993006993006993,0.06293706293706294,0.9300699300699301,0.22304597871450627,0.28065818331783265,0.4300516431447293
2016,0.2435575455741403,193,0.008130081300813009,0.04065040650406504,0.9512195121951219,0.17639057522105417,0.21280462784160842,0.2807482854207767
2016,0.2286724878617799,194,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.17637728511962256,0.210259430560512,0.2770601962019057
2016,0.4283642360458561,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.2780241020976089,0.3152606281204434,0.3749151898486561
2016,0.8144536010203763,114,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.705822506211124,0.7049962849757802,0.7991043161265264
2016,0.3325821822697956,178,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.511304829668169,0.5149261683904331,0.5423557054895269
2016,0.3030404921411802,186,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.4186078492435638,0.48780754113509495,0.5210252119563143
2016,0.445237044534413,193,0.008130081300813009,0.04065040650406504,0.9512195121951219,0.40139700303410536,0.46711239899157,0.502262383750061
2016,0.3287374828231137,194,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.406564271530496,0.4698543780067338,0.5028984460951924
2016,0.3704950429380553,210,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.39811429767789697,0.40489367269446336,0.43580686718751016
2016,0.3242182373455168,242,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.2990714952121882,0.3311742785254857,0.39575753787201523
2016,0.4877307692307692,289,0.007194244604316547,0.1510791366906475,0.841726618705036,0.29965397481190703,0.3323112582559496,0.38399993180689956
2016,0.5175733840239554,114,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.5341705531230025,0.5458395766433691,0.6575639369051759
2016,0.6874481063658341,161,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.7666662235904251,0.777532034997876,0.751452131382258
2016,0.5087888295288976,161,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.5080629528944498,0.5406029915905153,0.5529636843025472
2016,0.3754724162951259,173,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.2907512418182704,0.3382405569629477,0.38354323633176807
2016,0.2708988597842834,161,0.007407407407407408,0.007407407407407408,0.9851851851851852,0.15985872298455958,0.2137526334400182,0.29134992328101095
2016,0.2174875932013338,269,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.21342243796562047,0.24723604159210752,0.3106885232286981
2016,0.5278245062836624,97,0.007407407407407408,0.1259259259259259,0.8666666666666667,0.3690677090588312,0.39299590199392487,0.5134592825938374
2016,0.3269554202681899,181,0.04347826086956522,0.9130434782608696,0.04347826086956522,0.31671107016020983,0.36215468419694635,0.4058298144227369
2016,0.3219476044115232,228,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.2366345824086787,0.2726527064410391,0.32341152138004514
2016,0.3238261220825853,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.2322961602347515,0.26209379962870527,0.3261496341343236
2016,0.5191751881795371,97,0.007407407407407408,0.1259259259259259,0.8666666666666667,0.3528133165233636,0.3767262418722949,0.5007343554453066
2016,0.4082980130164493,165,0.04347826086956522,0.9130434782608696,0.04347826086956522,0.3753131296090233,0.40073960433229144,0.4339220037696284
2016,0.2481095158542789,196,0.023255813953488372,0.9534883720930233,0.023255813953488372,0.1782187262564704,0.21862779218029985,0.288030137095447
2016,0.3346288263172567,289,0.007194244604316547,0.1510791366906475,0.841726618705036,0.26269068877868706,0.2917354109042621,0.3505824520976365
2016,0.2545445077720207,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.1677336583671077,0.1912538148496059,0.2692369715402036
2016,0.6213423832923834,113,0.008130081300813009,0.008130081300813009,0.983739837398374,0.5149871208355399,0.5390400433342594,0.6277227694430048
2016,0.4731200772458785,173,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.4146044407243953,0.44519162888640457,0.47085040978387466
2016,0.3951208845208845,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.26804731224555056,0.30038332717099775,0.3586671279152486
2016,0.2638452947171378,180,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.14784132749575887,0.187020188650957,0.26198920956430716
2016,0.2141408673020619,212,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.14613613722662255,0.18652711510630687,0.2529493717754623
2016,0.2555643949044586,225,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.14297283283968112,0.183695166337096,0.2521156637730496
2016,0.2066012152251156,228,0.02564102564102564,0.9487179487179487,0.02564102564102564,0.1420188649265638,0.18297460615255698,0.2521695551215824
2016,0.4056469972702456,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.20300977979087706,0.23037411245580106,0.3044562660148019
2016,0.2866404168922578,97,0.007407407407407408,0.1259259259259259,0.8666666666666667,0.17570017964612475,0.1991703432883826,0.3644141814033559
2016,0.5116134677855982,129,0.006993006993006993,0.06293706293706294,0.9300699300699301,0.2724819836027294,0.32447819507827647,0.482558191559305
2016,0.2093461080083001,260,0.05263157894736842,0.8947368421052632,0.05263157894736842,0.15363106623602907,0.18951096518060861,0.24796159742682716
2016,0.7600698113207549,145,0.008130081300813009,0.10569105691056911,0.8861788617886179,0.4672701274578029,0.5134892268126058,0.6090535079460092
2016,0.6947077536925984,178,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.6424264381052596,0.6431159120948873,0.6554071253806312
2016,0.3299172104293333,225,0.007407407407407408,0.24444444444444444,0.7481481481481481,0.3763382103470321,0.4109598936364364,0.4334225965633364
2016,0.4378249747879281,250,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.42245426431102195,0.4552089123852629,0.4960584004502597
2016,0.5981886792452831,273,0.008403361344537815,0.008403361344537815,0.9831932773109243,0.4070184807439854,0.44226203754297966,0.4669531247772776
