tag,candidate,n,rmse,mae
exact2021,state_z_w30_w0.075,130,0.07948330373065204,0.05847345883399561
exact2021,state_z_w30_w0.100,130,0.08042587635920749,0.059179099867300064
exact2021,state_z_w30_w0.125,130,0.08145778140118068,0.05991595941425401
exact2021,state_z_w30_w0.150,130,0.08257566990286616,0.060717542594991354
exact2021,state_z_w30_w0.175,130,0.08377609990600099,0.061557857801561824
exact2021,state_z_w30_w0.200,130,0.0850555766394066,0.062429928477073314
exact2021,state_z_w30_w0.225,130,0.0864105888529424,0.06338336306161338
exact2021,state_z_w30_w0.250,130,0.0878376409110075,0.06443346722153917
exact2021,state_z_w30_w0.275,130,0.08933328048470243,0.06555141295325587
exact2021,state_z_w30_w0.300,130,0.09089412186689795,0.06680903867029994
exact2021,state_z_w30_w0.325,130,0.09251686507982772,0.06819964945287714
exact2021,state_z_w30_w0.350,130,0.09419831105116569,0.06963967534202822
exact2021,state_z_w30_w0.375,130,0.09593537320526693,0.0710797012311793
exact2021,state_z_w30_w0.400,130,0.09772508585631481,0.07251972712033039
exact2021,state_z_w30_w0.425,130,0.099564609805206,0.07401454543042886
exact2021,state_z_w30_w0.450,130,0.1014512355378204,0.07554468580621425
exact2021,state_z_w30_w0.475,130,0.10338238440414435,0.07709705513097065
exact2021,state_z_w30_w0.500,130,0.10535560813013606,0.0786874217493164
exact2021,delta_z_w30_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,delta_z_w30_w0.025,130,0.07787882368699404,0.0572626011565408
exact2021,delta_z_w30_w0.050,130,0.07863327604888538,0.05779050258494531
exact2021,delta_z_w30_w0.075,130,0.07948330373065204,0.058473458833995615
exact2021,delta_z_w30_w0.100,130,0.08042587635920749,0.059179099867300064
exact2021,delta_z_w30_w0.125,130,0.08145778140118069,0.05991595941425401
exact2021,delta_z_w30_w0.150,130,0.08257566990286616,0.060717542594991354
exact2021,delta_z_w30_w0.175,130,0.08377609990600099,0.061557857801561824
exact2021,delta_z_w30_w0.200,130,0.0850555766394066,0.062429928477073314
exact2021,delta_z_w30_w0.225,130,0.0864105888529424,0.06338336306161338
exact2021,delta_z_w30_w0.250,130,0.0878376409110075,0.06443346722153917
exact2021,delta_z_w30_w0.275,130,0.08933328048470243,0.06555141295325587
exact2021,delta_z_w30_w0.300,130,0.09089412186689795,0.06680903867029994
exact2021,delta_z_w30_w0.325,130,0.09251686507982772,0.06819964945287714
exact2021,delta_z_w30_w0.350,130,0.09419831105116569,0.06963967534202822
exact2021,delta_z_w30_w0.375,130,0.09593537320526695,0.07107970123117931
exact2021,delta_z_w30_w0.400,130,0.09772508585631481,0.07251972712033039
exact2021,delta_z_w30_w0.425,130,0.09956460980520603,0.07401454543042886
exact2021,delta_z_w30_w0.450,130,0.1014512355378204,0.07554468580621426
exact2021,delta_z_w30_w0.475,130,0.10338238440414436,0.07709705513097065
exact2021,delta_z_w30_w0.500,130,0.10535560813013606,0.0786874217493164
exact2021,state_z_w60_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,state_z_w60_w0.025,130,0.07788467750835995,0.05733360018161716
exact2021,state_z_w60_w0.050,130,0.07866355942552013,0.057929404396007786
exact2021,state_z_w60_w0.075,130,0.07955595876325973,0.05864920831331533
exact2021,state_z_w60_w0.100,130,0.08055810307057057,0.059398902673551426
exact2021,state_z_w60_w0.125,130,0.08166595231951868,0.06024321648711364
exact2021,state_z_w60_w0.150,130,0.0828752675321001,0.0611303317066651
exact2021,state_z_w60_w0.175,130,0.08418167598188143,0.06206760285714895
exact2021,state_z_w60_w0.200,130,0.08558073133631088,0.06303992634106237
exact2021,state_z_w60_w0.225,130,0.08706796760769836,0.06414410535021645
exact2021,state_z_w60_w0.250,130,0.08863894625361159,0.06542516751465495
exact2021,state_z_w60_w0.275,130,0.0902892961812424,0.06683025666002138
exact2021,state_z_w60_w0.300,130,0.09201474674852736,0.06828700973449142
exact2021,state_z_w60_w0.325,130,0.09381115411199874,0.06975028443835331
exact2021,state_z_w60_w0.350,130,0.09567452145055531,0.0712329629299291
exact2021,state_z_w60_w0.375,130,0.09760101370425617,0.0727156414215049
exact2021,state_z_w60_w0.400,130,0.09958696751956089,0.07421651691173427
exact2021,state_z_w60_w0.425,130,0.1016288970998101,0.0758281401515579
exact2021,state_z_w60_w0.450,130,0.10372349663428988,0.0774539759834238
exact2021,state_z_w60_w0.475,130,0.10586763993166817,0.07908895859023421
exact2021,state_z_w60_w0.500,130,0.1080583778228101,0.08074225243144657
exact2021,delta_z_w60_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,delta_z_w60_w0.025,130,0.07788467750835995,0.05733360018161716
exact2021,delta_z_w60_w0.050,130,0.07866355942552013,0.057929404396007786
exact2021,delta_z_w60_w0.075,130,0.07955595876325973,0.05864920831331533
exact2021,delta_z_w60_w0.100,130,0.08055810307057057,0.059398902673551426
exact2021,delta_z_w60_w0.125,130,0.08166595231951868,0.06024321648711365
exact2021,delta_z_w60_w0.150,130,0.0828752675321001,0.0611303317066651
exact2021,delta_z_w60_w0.175,130,0.08418167598188143,0.06206760285714895
exact2021,delta_z_w60_w0.200,130,0.08558073133631088,0.06303992634106237
exact2021,delta_z_w60_w0.225,130,0.08706796760769836,0.06414410535021645
exact2021,delta_z_w60_w0.250,130,0.08863894625361159,0.06542516751465495
exact2021,delta_z_w60_w0.275,130,0.0902892961812424,0.06683025666002138
exact2021,delta_z_w60_w0.300,130,0.09201474674852736,0.06828700973449142
exact2021,delta_z_w60_w0.325,130,0.09381115411199874,0.06975028443835331
exact2021,delta_z_w60_w0.350,130,0.09567452145055531,0.0712329629299291
exact2021,delta_z_w60_w0.375,130,0.09760101370425618,0.0727156414215049
exact2021,delta_z_w60_w0.400,130,0.0995869675195609,0.07421651691173425
exact2021,delta_z_w60_w0.425,130,0.1016288970998101,0.0758281401515579
exact2021,delta_z_w60_w0.450,130,0.10372349663428988,0.0774539759834238
exact2021,delta_z_w60_w0.475,130,0.10586763993166817,0.07908895859023422
exact2021,delta_z_w60_w0.500,130,0.1080583778228101,0.08074225243144657
exact2021,state_z_interp_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,state_z_interp_w0.025,130,0.0779746812555058,0.05743366259711463
exact2021,state_z_interp_w0.050,130,0.07884606292906192,0.05799573603966732
exact2021,state_z_interp_w0.075,130,0.07983298171530206,0.05861132298786911
exact2021,state_z_interp_w0.100,130,0.08093121095921042,0.05936177847738762
exact2021,state_z_interp_w0.125,130,0.08213628584687152,0.060182004748619046
exact2021,state_z_interp_w0.150,130,0.08344357737860988,0.06107405018598404
exact2021,state_z_interp_w0.175,130,0.0848483610117922,0.062051155875003136
exact2021,state_z_interp_w0.200,130,0.08634587850419431,0.0630315313155359
exact2021,state_z_interp_w0.225,130,0.08793139206541116,0.06401310594840305
exact2021,state_z_interp_w0.250,130,0.08960023043545885,0.06500894458363178
exact2021,state_z_interp_w0.275,130,0.09134782693222589,0.066037833425529
exact2021,state_z_interp_w0.300,130,0.09316974983340229,0.06717846330071031
exact2021,state_z_interp_w0.325,130,0.09506172568612424,0.06839880532701584
exact2021,state_z_interp_w0.350,130,0.09701965627879439,0.06967678600427893
exact2021,state_z_interp_w0.375,130,0.0990396300786366,0.07097064319216212
exact2021,state_z_interp_w0.400,130,0.10111792895128567,0.07226450038004531
exact2021,state_z_interp_w0.425,130,0.10325103095033787,0.0735607362944067
exact2021,state_z_interp_w0.450,130,0.10543560990881735,0.07490143718221041
exact2021,state_z_interp_w0.475,130,0.10766853249212269,0.07628051057027455
exact2021,state_z_interp_w0.500,130,0.10994685329192716,0.07772755891249297
exact2021,delta_z_interp_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,delta_z_interp_w0.025,130,0.0779746812555058,0.05743366259711463
exact2021,delta_z_interp_w0.050,130,0.07884606292906192,0.05799573603966732
exact2021,delta_z_interp_w0.075,130,0.07983298171530206,0.058611322987869106
exact2021,delta_z_interp_w0.100,130,0.08093121095921042,0.059361778477387606
exact2021,delta_z_interp_w0.125,130,0.08213628584687152,0.060182004748619046
exact2021,delta_z_interp_w0.150,130,0.08344357737860988,0.06107405018598404
exact2021,delta_z_interp_w0.175,130,0.0848483610117922,0.062051155875003136
exact2021,delta_z_interp_w0.200,130,0.08634587850419431,0.0630315313155359
exact2021,delta_z_interp_w0.225,130,0.08793139206541116,0.06401310594840305
exact2021,delta_z_interp_w0.250,130,0.08960023043545885,0.06500894458363178
exact2021,delta_z_interp_w0.275,130,0.09134782693222589,0.066037833425529
exact2021,delta_z_interp_w0.300,130,0.09316974983340229,0.06717846330071031
exact2021,delta_z_interp_w0.325,130,0.09506172568612424,0.06839880532701584
exact2021,delta_z_interp_w0.350,130,0.09701965627879439,0.06967678600427891
exact2021,delta_z_interp_w0.375,130,0.0990396300786366,0.07097064319216212
exact2021,delta_z_interp_w0.400,130,0.10111792895128567,0.07226450038004531
exact2021,delta_z_interp_w0.425,130,0.10325103095033787,0.0735607362944067
exact2021,delta_z_interp_w0.450,130,0.10543560990881735,0.07490143718221041
exact2021,delta_z_interp_w0.475,130,0.10766853249212269,0.07628051057027455
exact2021,delta_z_interp_w0.500,130,0.10994685329192716,0.07772755891249297
exact2021,state_peer_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,state_peer_w0.025,130,0.07721148385365546,0.05688680451121364
exact2021,state_peer_w0.050,130,0.07733278501660507,0.056971243920924695
exact2021,state_peer_w0.075,130,0.0775860296743663,0.05724130538124689
exact2021,state_peer_w0.100,130,0.07796993218866402,0.057661204552051315
exact2021,state_peer_w0.125,130,0.07848257521924284,0.0582377604164303
exact2021,state_peer_w0.150,130,0.07912145640247902,0.058834616360111266
exact2021,state_peer_w0.175,130,0.07988354696757456,0.059552889733432576
exact2021,state_peer_w0.200,130,0.08076535923066287,0.06039682173532875
exact2021,state_peer_w0.225,130,0.08176301969632348,0.06124624529111703
exact2021,state_peer_w0.250,130,0.082872344547085,0.062095668846905316
exact2021,state_peer_w0.275,130,0.08408891457419455,0.06296341804871827
exact2021,state_peer_w0.300,130,0.0854081470380176,0.06397313423465495
exact2021,state_peer_w0.325,130,0.08682536247741848,0.06509884828271557
exact2021,state_peer_w0.350,130,0.08833584505096793,0.06639492342868429
exact2021,state_peer_w0.375,130,0.08993489553598284,0.06787405583211412
exact2021,state_peer_w0.400,130,0.09161787659585714,0.06940962101637686
exact2021,state_peer_w0.425,130,0.09338025032877828,0.07100265003904067
exact2021,state_peer_w0.450,130,0.09521760842230241,0.07264708396133264
exact2021,state_peer_w0.475,130,0.0971256954596803,0.0743506113307723
exact2021,state_peer_w0.500,130,0.09910042606394906,0.07609194883112708
exact2021,delta_peer_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,delta_peer_w0.025,130,0.07721148385365546,0.05688680451121364
exact2021,delta_peer_w0.050,130,0.07733278501660507,0.056971243920924695
exact2021,delta_peer_w0.075,130,0.0775860296743663,0.05724130538124688
exact2021,delta_peer_w0.100,130,0.07796993218866402,0.057661204552051315
exact2021,delta_peer_w0.125,130,0.07848257521924284,0.0582377604164303
exact2021,delta_peer_w0.150,130,0.07912145640247902,0.058834616360111266
exact2021,delta_peer_w0.175,130,0.07988354696757456,0.059552889733432576
exact2021,delta_peer_w0.200,130,0.08076535923066287,0.06039682173532875
exact2021,delta_peer_w0.225,130,0.08176301969632348,0.06124624529111703
exact2021,delta_peer_w0.250,130,0.082872344547085,0.0620956688469053
exact2021,delta_peer_w0.275,130,0.08408891457419455,0.06296341804871827
exact2021,delta_peer_w0.300,130,0.0854081470380176,0.06397313423465495
exact2021,delta_peer_w0.325,130,0.08682536247741848,0.06509884828271557
exact2021,delta_peer_w0.350,130,0.08833584505096792,0.06639492342868429
exact2021,delta_peer_w0.375,130,0.08993489553598284,0.06787405583211412
exact2021,delta_peer_w0.400,130,0.09161787659585714,0.06940962101637686
exact2021,delta_peer_w0.425,130,0.09338025032877828,0.07100265003904067
exact2021,delta_peer_w0.450,130,0.09521760842230241,0.07264708396133264
exact2021,delta_peer_w0.475,130,0.0971256954596803,0.0743506113307723
exact2021,delta_peer_w0.500,130,0.09910042606394906,0.07609194883112708
exact2021,state_peer30_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,state_peer30_w0.025,130,0.07763947157839508,0.05756256432260436
exact2021,state_peer30_w0.050,130,0.07828028529901399,0.058475425045431226
exact2021,state_peer30_w0.075,130,0.07913974577022588,0.059496992583589564
exact2021,state_peer30_w0.100,130,0.08021082488801186,0.06058812645971833
exact2021,state_peer30_w0.125,130,0.08148517823759714,0.06173268739528494
exact2021,state_peer30_w0.150,130,0.08295343808528374,0.0629659808891779
exact2021,state_peer30_w0.175,130,0.08460550976433737,0.0643364749732958
exact2021,state_peer30_w0.200,130,0.08643085357299281,0.06581272295006196
exact2021,state_peer30_w0.225,130,0.08841873891199317,0.06729870444162331
exact2021,state_peer30_w0.250,130,0.09055846236976786,0.06894491114849868
exact2021,state_peer30_w0.275,130,0.09283952605073158,0.07073448105767981
exact2021,state_peer30_w0.300,130,0.09525177616417779,0.07255524357606172
exact2021,state_peer30_w0.325,130,0.09778550456021147,0.07444446576306062
exact2021,state_peer30_w0.350,130,0.10043151754463343,0.076423657312315
exact2021,state_peer30_w0.375,130,0.10318117708719568,0.0784588503159084
exact2021,state_peer30_w0.400,130,0.10602641967188563,0.08058024038999072
exact2021,state_peer30_w0.425,130,0.10895975773806012,0.0827661052491904
exact2021,state_peer30_w0.450,130,0.11197426811010214,0.08502393637115471
exact2021,state_peer30_w0.475,130,0.11506357115007203,0.08739684630172018
exact2021,state_peer30_w0.500,130,0.11822180368857804,0.08978666980998111
exact2021,delta_peer30_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,delta_peer30_w0.025,130,0.07763947157839508,0.05756256432260436
exact2021,delta_peer30_w0.050,130,0.07828028529901399,0.058475425045431226
exact2021,delta_peer30_w0.075,130,0.07913974577022588,0.059496992583589564
exact2021,delta_peer30_w0.100,130,0.08021082488801186,0.06058812645971833
exact2021,delta_peer30_w0.125,130,0.08148517823759714,0.06173268739528494
exact2021,delta_peer30_w0.150,130,0.08295343808528374,0.0629659808891779
exact2021,delta_peer30_w0.175,130,0.08460550976433737,0.0643364749732958
exact2021,delta_peer30_w0.200,130,0.0864308535729928,0.06581272295006196
exact2021,delta_peer30_w0.225,130,0.08841873891199317,0.06729870444162331
exact2021,delta_peer30_w0.250,130,0.09055846236976786,0.06894491114849868
exact2021,delta_peer30_w0.275,130,0.09283952605073158,0.07073448105767981
exact2021,delta_peer30_w0.300,130,0.09525177616417778,0.0725552435760617
exact2021,delta_peer30_w0.325,130,0.09778550456021147,0.07444446576306062
exact2021,delta_peer30_w0.350,130,0.10043151754463343,0.07642365731231499
exact2021,delta_peer30_w0.375,130,0.10318117708719568,0.0784588503159084
exact2021,delta_peer30_w0.400,130,0.10602641967188563,0.08058024038999072
exact2021,delta_peer30_w0.425,130,0.10895975773806012,0.0827661052491904
exact2021,delta_peer30_w0.450,130,0.11197426811010214,0.08502393637115471
exact2021,delta_peer30_w0.475,130,0.11506357115007203,0.08739684630172018
exact2021,delta_peer30_w0.500,130,0.11822180368857804,0.08978666980998111
exact2021,state_local_peer_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,state_local_peer_w0.025,130,0.07753089478741239,0.057074702833877215
exact2021,state_local_peer_w0.050,130,0.07792615492210024,0.057375673407518535
exact2021,state_local_peer_w0.075,130,0.07840721092621034,0.05782776601293532
exact2021,state_local_peer_w0.100,130,0.07897249495481969,0.058319014065592
exact2021,state_local_peer_w0.125,130,0.0796202130330516,0.05890003007524793
exact2021,state_local_peer_w0.150,130,0.0803483715911264,0.05954321324429962
exact2021,state_local_peer_w0.175,130,0.08115480541003504,0.06022431482371059
exact2021,state_local_peer_w0.200,130,0.08203720616167576,0.06100781672116492
exact2021,state_local_peer_w0.225,130,0.08299315079187948,0.061798416498516265
exact2021,state_local_peer_w0.250,130,0.08402012908697362,0.06258901627586763
exact2021,state_local_peer_w0.275,130,0.08511556987471498,0.06343018021578305
exact2021,state_local_peer_w0.300,130,0.08627686542915766,0.06434427885154495
exact2021,state_local_peer_w0.325,130,0.08750139376799769,0.06538394132755461
exact2021,state_local_peer_w0.350,130,0.08878653864342899,0.06650507729710547
exact2021,state_local_peer_w0.375,130,0.09012970712865842,0.06769033902173982
exact2021,state_local_peer_w0.400,130,0.09152834478887996,0.06888352092788436
exact2021,state_local_peer_w0.425,130,0.0929799484962438,0.07011621817143107
exact2021,state_local_peer_w0.450,130,0.09448207700306932,0.07142278366408153
exact2021,state_local_peer_w0.475,130,0.09603235942712962,0.07278760153239378
exact2021,state_local_peer_w0.500,130,0.09762850182885432,0.07415241940070603
exact2021,delta_local_peer_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,delta_local_peer_w0.025,130,0.07753089478741239,0.057074702833877215
exact2021,delta_local_peer_w0.050,130,0.07792615492210024,0.057375673407518535
exact2021,delta_local_peer_w0.075,130,0.07840721092621034,0.05782776601293532
exact2021,delta_local_peer_w0.100,130,0.07897249495481969,0.058319014065592006
exact2021,delta_local_peer_w0.125,130,0.0796202130330516,0.05890003007524793
exact2021,delta_local_peer_w0.150,130,0.08034837159112641,0.05954321324429962
exact2021,delta_local_peer_w0.175,130,0.08115480541003504,0.06022431482371059
exact2021,delta_local_peer_w0.200,130,0.08203720616167576,0.06100781672116492
exact2021,delta_local_peer_w0.225,130,0.08299315079187948,0.061798416498516265
exact2021,delta_local_peer_w0.250,130,0.08402012908697362,0.06258901627586763
exact2021,delta_local_peer_w0.275,130,0.08511556987471497,0.06343018021578305
exact2021,delta_local_peer_w0.300,130,0.08627686542915766,0.06434427885154495
exact2021,delta_local_peer_w0.325,130,0.08750139376799769,0.06538394132755461
exact2021,delta_local_peer_w0.350,130,0.08878653864342899,0.06650507729710549
exact2021,delta_local_peer_w0.375,130,0.09012970712865842,0.06769033902173982
exact2021,delta_local_peer_w0.400,130,0.09152834478887995,0.06888352092788436
exact2021,delta_local_peer_w0.425,130,0.0929799484962438,0.07011621817143107
exact2021,delta_local_peer_w0.450,130,0.09448207700306932,0.07142278366408153
exact2021,delta_local_peer_w0.475,130,0.09603235942712961,0.07278760153239378
exact2021,delta_local_peer_w0.500,130,0.09762850182885432,0.07415241940070602
exact2021,gate_w0.000,130,0.07722274795685638,0.056872823530196855
exact2021,gate_w0.025,130,0.07734172302545674,0.057001988531726416
exact2021,gate_w0.050,130,0.07751879646688037,0.057230244803216944
exact2021,gate_w0.075,130,0.07775357134813583,0.05760962310648293
exact2021,gate_w0.100,130,0.0780455269422568,0.05799438418208133
exact2021,gate_w0.125,130,0.07839402439336994,0.05839208146246074
exact2021,gate_w0.150,130,0.07879831351032135,0.058792657978698155
exact2021,gate_w0.175,130,0.07925754052544379,0.0592239369920454
exact2021,gate_w0.200,130,0.07977075663927664,0.05971736935653534
exact2021,gate_w0.225,130,0.08033692716336552,0.06021080172102527
exact2021,gate_w0.250,130,0.0809549410714995,0.06070423408551519
exact2021,gate_w0.275,130,0.08162362077436212,0.06124823061256918
exact2021,gate_w0.300,130,0.08234173194275589,0.06184213902477717
exact2021,gate_w0.325,130,0.08310799321928855,0.06251202512211018
exact2021,gate_w0.350,130,0.08392108567654986,0.06326338471298446
exact2021,gate_w0.375,130,0.08477966190020572,0.06403801664787029
exact2021,gate_w0.400,130,0.08568235459699056,0.06481264858275616
exact2021,gate_w0.425,130,0.08662778464929438,0.06562679585504419
exact2021,gate_w0.450,130,0.08761456855907859,0.0664863190003052
exact2021,gate_w0.475,130,0.08864132524354149,0.06735355756447628
exact2021,gate_w0.500,130,0.08970668216280206,0.06822079612864734
exact2021,tail-2.0_w0.05,130,0.07722274795685638,0.056872823530196855
exact2021,tail-2.0_w0.10,130,0.07722274795685638,0.056872823530196855
exact2021,tail-2.0_w0.20,130,0.07722274795685638,0.056872823530196855
exact2021,tail-2.0_w0.30,130,0.07722274795685638,0.056872823530196855
exact2021,tail-1.5_w0.05,130,0.07725206912525769,0.05687540197442336
exact2021,tail-1.5_w0.10,130,0.07728793952326359,0.056877980418649866
exact2021,tail-1.5_w0.20,130,0.07737928991316521,0.05688313730710288
exact2021,tail-1.5_w0.30,130,0.07749670662131541,0.056888294195555904
exact2021,tail-1.0_w0.05,130,0.07729228313837008,0.056886428640980286
exact2021,tail-1.0_w0.10,130,0.07737798439961643,0.05690003375176371
exact2021,tail-1.0_w0.20,130,0.07759766080606074,0.056927243973330585
exact2021,tail-1.0_w0.30,130,0.07788123188858581,0.05695445419489744
exact2021,tail+1.0_w0.05,130,0.07735771691461962,0.05714448990939732
exact2021,tail+1.0_w0.10,130,0.07753792866491607,0.05741615628859778
exact2021,tail+1.0_w0.20,130,0.07803274803541634,0.05795948904699872
exact2021,tail+1.0_w0.30,130,0.07870381791849518,0.058502821805399674
exact2021,tail+1.5_w0.05,130,0.07724891196261437,0.056882100258163155
exact2021,tail+1.5_w0.10,130,0.07728518743146558,0.056891376986129456
exact2021,tail+1.5_w0.20,130,0.07738801191827534,0.05690993044206207
exact2021,tail+1.5_w0.30,130,0.07753106073727642,0.05692848389799469
exact2021,tail+2.0_w0.05,130,0.07723467023716221,0.05688457805753641
exact2021,tail+2.0_w0.10,130,0.07724682320455378,0.05689633258487596
exact2021,tail+2.0_w0.20,130,0.07727182076315083,0.056919841639555074
exact2021,tail+2.0_w0.30,130,0.07729773973784046,0.05694335069423419
exact2022,state_z_w7_w0.000,192,0.06659808703830404,0.04766860741555279
exact2022,state_z_w7_w0.025,192,0.06651979502849878,0.04773578112286251
exact2022,state_z_w7_w0.050,192,0.0665105034795352,0.047852748729598826
exact2022,state_z_w7_w0.075,192,0.06657024128366104,0.04798542119956204
exact2022,state_z_w7_w0.100,192,0.06669882296580833,0.048135746820683056
exact2022,state_z_w7_w0.125,192,0.0668958515491016,0.04835897024844275
exact2022,state_z_w7_w0.150,192,0.06716072463077247,0.04860684723469236
exact2022,state_z_w7_w0.175,192,0.06749264345376658,0.04890064357576762
exact2022,state_z_w7_w0.200,192,0.0678906246606988,0.04923166805977691
exact2022,state_z_w7_w0.225,192,0.0683535143372915,0.04957709116732392
exact2022,state_z_w7_w0.250,192,0.06888000389585176,0.05001275109839049
exact2022,state_z_w7_w0.275,192,0.06946864731749568,0.05046658759018772
exact2022,state_z_w7_w0.300,192,0.07011787926448185,0.05092631847176796
exact2022,state_z_w7_w0.325,192,0.0708260335891409,0.05141021935300847
exact2022,state_z_w7_w0.350,192,0.07159136180006347,0.05192288745826878
exact2022,state_z_w7_w0.375,192,0.07241205109511027,0.052517496386340644
exact2022,state_z_w7_w0.400,192,0.07328624162972164,0.053215576756289074
exact2022,state_z_w7_w0.425,192,0.07421204275328121,0.0540413916661818
exact2022,state_z_w7_w0.450,192,0.07518754801172557,0.05497303717789915
exact2022,state_z_w7_w0.475,192,0.07621084877766451,0.05592925378681036
exact2022,state_z_w7_w0.500,192,0.07728004642729172,0.056892843956048066
exact2022,delta_z_w7_w0.000,192,0.06659808703830404,0.04766860741555279
exact2022,delta_z_w7_w0.025,192,0.06651979502849878,0.04773578112286251
exact2022,delta_z_w7_w0.050,192,0.0665105034795352,0.047852748729598826
exact2022,delta_z_w7_w0.075,192,0.06657024128366104,0.04798542119956204
exact2022,delta_z_w7_w0.100,192,0.06669882296580833,0.048135746820683056
exact2022,delta_z_w7_w0.125,192,0.0668958515491016,0.04835897024844275
exact2022,delta_z_w7_w0.150,192,0.06716072463077247,0.04860684723469236
exact2022,delta_z_w7_w0.175,192,0.06749264345376658,0.04890064357576763
exact2022,delta_z_w7_w0.200,192,0.0678906246606988,0.04923166805977691
exact2022,delta_z_w7_w0.225,192,0.0683535143372915,0.04957709116732392
exact2022,delta_z_w7_w0.250,192,0.06888000389585175,0.05001275109839049
exact2022,delta_z_w7_w0.275,192,0.06946864731749568,0.05046658759018772
exact2022,delta_z_w7_w0.300,192,0.07011787926448185,0.05092631847176796
exact2022,delta_z_w7_w0.325,192,0.0708260335891409,0.05141021935300847
exact2022,delta_z_w7_w0.350,192,0.07159136180006347,0.05192288745826878
exact2022,delta_z_w7_w0.375,192,0.07241205109511027,0.052517496386340644
exact2022,delta_z_w7_w0.400,192,0.07328624162972164,0.053215576756289074
exact2022,delta_z_w7_w0.425,192,0.07421204275328121,0.0540413916661818
exact2022,delta_z_w7_w0.450,192,0.07518754801172557,0.05497303717789915
exact2022,delta_z_w7_w0.475,192,0.07621084877766451,0.05592925378681036
exact2022,delta_z_w7_w0.500,192,0.07728004642729172,0.056892843956048066
exact2022,state_z_w14_w0.000,192,0.06659808703830404,0.04766860741555279
exact2022,state_z_w14_w0.025,192,0.06651600596412828,0.047786478927675596
exact2022,state_z_w14_w0.050,192,0.06650370246011149,0.04793405670313302
exact2022,state_z_w14_w0.075,192,0.06656121522035781,0.048094894944794575
exact2022,state_z_w14_w0.100,192,0.0666883636142259,0.04827610235754325
exact2022,state_z_w14_w0.125,192,0.06688475050936718,0.04850333862831905
exact2022,state_z_w14_w0.150,192,0.06714976842165606,0.04878498214321986
exact2022,state_z_w14_w0.175,192,0.06748260877210101,0.049104229658168665
exact2022,state_z_w14_w0.200,192,0.0678822739271418,0.04944252405827384
exact2022,state_z_w14_w0.225,192,0.06834759161503243,0.04981073507367521
exact2022,state_z_w14_w0.250,192,0.0688772312513769,0.050187776780505344
exact2022,state_z_w14_w0.275,192,0.06946972167326361,0.050593834307692744
exact2022,state_z_w14_w0.300,192,0.07012346977361031,0.051044483738800606
exact2022,state_z_w14_w0.325,192,0.07083677954314996,0.051550913720371405
exact2022,state_z_w14_w0.350,192,0.0716078710633397,0.052112564131982654
exact2022,state_z_w14_w0.375,192,0.07243489904478088,0.05272337578092114
exact2022,state_z_w14_w0.400,192,0.0733159705675099,0.05339292605741112
exact2022,state_z_w14_w0.425,192,0.07424916174684412,0.05412571286238924
exact2022,state_z_w14_w0.450,192,0.07523253311690846,0.05489096879497631
exact2022,state_z_w14_w0.475,192,0.07626414358982274,0.0557613412947241
exact2022,state_z_w14_w0.500,192,0.07734206290897686,0.05667349860841714
exact2022,delta_z_w14_w0.000,192,0.06659808703830404,0.04766860741555279
exact2022,delta_z_w14_w0.025,192,0.06651600596412828,0.047786478927675596
exact2022,delta_z_w14_w0.050,192,0.06650370246011149,0.04793405670313302
exact2022,delta_z_w14_w0.075,192,0.06656121522035781,0.048094894944794575
exact2022,delta_z_w14_w0.100,192,0.0666883636142259,0.04827610235754326
exact2022,delta_z_w14_w0.125,192,0.06688475050936717,0.04850333862831905
exact2022,delta_z_w14_w0.150,192,0.06714976842165606,0.04878498214321986
exact2022,delta_z_w14_w0.175,192,0.06748260877210101,0.049104229658168665
exact2022,delta_z_w14_w0.200,192,0.0678822739271418,0.049442524058273846
exact2022,delta_z_w14_w0.225,192,0.06834759161503243,0.04981073507367521
exact2022,delta_z_w14_w0.250,192,0.0688772312513769,0.050187776780505344
exact2022,delta_z_w14_w0.275,192,0.06946972167326361,0.050593834307692744
exact2022,delta_z_w14_w0.300,192,0.07012346977361031,0.051044483738800606
exact2022,delta_z_w14_w0.325,192,0.07083677954314996,0.051550913720371405
exact2022,delta_z_w14_w0.350,192,0.0716078710633397,0.05211256413198267
exact2022,delta_z_w14_w0.375,192,0.07243489904478087,0.05272337578092114
exact2022,delta_z_w14_w0.400,192,0.0733159705675099,0.05339292605741112
exact2022,delta_z_w14_w0.425,192,0.07424916174684412,0.05412571286238924
exact2022,delta_z_w14_w0.450,192,0.07523253311690846,0.05489096879497631
exact2022,delta_z_w14_w0.475,192,0.07626414358982274,0.0557613412947241
exact2022,delta_z_w14_w0.500,192,0.07734206290897686,0.05667349860841714
exact2022,state_z_w30_w0.000,192,0.06659808703830404,0.04766860741555279
