lag_weight,peer_config,peer_weight,alpha,beta,exact_rmse,exact_baseline_rmse,exact_delta,exact_wins,exact_folds,exact_coverage,random_rmse,random_baseline_rmse,random_delta,random_wins,random_folds,random_coverage,random2025_rmse,random2025_baseline_rmse,random2025_delta,random2025_wins,random2025_folds,random2025_coverage,worst_delta,mean_delta,all_wins
0.350000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.100000000,0.061819541,0.062555223,-0.000735683,6,6,0.899461400,0.068781547,0.069734860,-0.000953313,3,3,0.685577408,0.061495514,0.062232615,-0.000737101,3,3,0.933862434,-0.000735683,-0.000808699,True
0.350000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.125000000,0.061820523,0.062555223,-0.000734701,6,6,0.899461400,0.068773786,0.069734860,-0.000961074,3,3,0.685577408,0.061495633,0.062232615,-0.000736981,3,3,0.933862434,-0.000734701,-0.000810919,True
0.325000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.175000000,0.061797776,0.062530852,-0.000733076,6,6,0.899461400,0.068668524,0.069653486,-0.000984962,3,3,0.685577408,0.061487002,0.062235901,-0.000748899,3,3,0.933862434,-0.000733076,-0.000822313,True
0.325000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.150000000,0.061798059,0.062530852,-0.000732793,6,6,0.899461400,0.068679371,0.069653486,-0.000974115,3,3,0.685577408,0.061489887,0.062235901,-0.000746014,3,3,0.933862434,-0.000732793,-0.000817641,True
0.325000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.175000000,0.061798284,0.062530852,-0.000732568,6,6,0.899461400,0.068669363,0.069653486,-0.000984123,3,3,0.685577408,0.061485628,0.062235901,-0.000750273,3,3,0.933862434,-0.000732568,-0.000822322,True
0.325000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.150000000,0.061798324,0.062530852,-0.000732528,6,6,0.899461400,0.068680231,0.069653486,-0.000973255,3,3,0.685577408,0.061488438,0.062235901,-0.000747463,3,3,0.933862434,-0.000732528,-0.000817749,True
0.350000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.100000000,0.061823314,0.062555223,-0.000731909,6,6,0.899461400,0.068791776,0.069734860,-0.000943084,3,3,0.685577408,0.061494645,0.062232615,-0.000737969,3,3,0.933862434,-0.000731909,-0.000804321,True
0.325000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.200000000,0.061800062,0.062530852,-0.000730791,6,6,0.899461400,0.068659604,0.069653486,-0.000993882,3,3,0.685577408,0.061486357,0.062235901,-0.000749544,3,3,0.933862434,-0.000730791,-0.000824739,True
0.325000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.175000000,0.061800616,0.062530852,-0.000730236,6,6,0.899461400,0.068671609,0.069653486,-0.000981877,3,3,0.685577408,0.061491583,0.062235901,-0.000744318,3,3,0.933862434,-0.000730236,-0.000818811,True
0.325000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.200000000,0.061800812,0.062530852,-0.000730040,6,6,0.899461400,0.068660423,0.069653486,-0.000993063,3,3,0.685577408,0.061485058,0.062235901,-0.000750843,3,3,0.933862434,-0.000730040,-0.000824649,True
0.325000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.125000000,0.061800911,0.062530852,-0.000729941,6,6,0.899461400,0.068692146,0.069653486,-0.000961341,3,3,0.685577408,0.061495012,0.062235901,-0.000740889,3,3,0.933862434,-0.000729941,-0.000810724,True
0.325000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.125000000,0.061800933,0.062530852,-0.000729919,6,6,0.899461400,0.068693026,0.069653486,-0.000960461,3,3,0.685577408,0.061493487,0.062235901,-0.000742414,3,3,0.933862434,-0.000729919,-0.000810931,True
0.350000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.175000000,0.061825385,0.062555223,-0.000729838,6,6,0.899461400,0.068760782,0.069734860,-0.000974078,3,3,0.685577408,0.061497337,0.062232615,-0.000735277,3,3,0.933862434,-0.000729838,-0.000813064,True
0.325000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.150000000,0.061801142,0.062530852,-0.000729710,6,6,0.899461400,0.068682435,0.069653486,-0.000971051,3,3,0.685577408,0.061494543,0.062235901,-0.000741358,3,3,0.933862434,-0.000729710,-0.000814040,True
0.325000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.150000000,0.061801937,0.062530852,-0.000728915,6,6,0.899461400,0.068685014,0.069653486,-0.000968472,3,3,0.685577408,0.061490195,0.062235901,-0.000745706,3,3,0.933862434,-0.000728915,-0.000814364,True
0.350000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.200000000,0.061826405,0.062555223,-0.000728818,6,6,0.899461400,0.068751579,0.069734860,-0.000983281,3,3,0.685577408,0.061495866,0.062232615,-0.000736748,3,3,0.933862434,-0.000728818,-0.000816283,True
0.325000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.175000000,0.061802139,0.062530852,-0.000728713,6,6,0.899461400,0.068674127,0.069653486,-0.000979360,3,3,0.685577408,0.061487461,0.062235901,-0.000748440,3,3,0.933862434,-0.000728713,-0.000818837,True
0.350000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.150000000,0.061826934,0.062555223,-0.000728290,6,6,0.899461400,0.068771910,0.069734860,-0.000962950,3,3,0.685577408,0.061501048,0.062232615,-0.000731567,3,3,0.933862434,-0.000728290,-0.000807602,True
0.350000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.100000000,0.061826964,0.062555223,-0.000728259,6,6,0.899461400,0.068788784,0.069734860,-0.000946076,3,3,0.685577408,0.061503747,0.062232615,-0.000728868,3,3,0.933862434,-0.000728259,-0.000801068,True
0.325000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.200000000,0.061802659,0.062530852,-0.000728193,6,6,0.899461400,0.068662710,0.069653486,-0.000990776,3,3,0.685577408,0.061490862,0.062235901,-0.000745039,3,3,0.933862434,-0.000728193,-0.000821336,True
0.375000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.100000000,0.061859535,0.062592735,-0.000733200,6,6,0.899461400,0.068884265,0.069829641,-0.000945376,3,3,0.685577408,0.061514356,0.062241735,-0.000727380,3,3,0.933862434,-0.000727380,-0.000801985,True
0.325000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.125000000,0.061804237,0.062530852,-0.000726615,6,6,0.899461400,0.068695188,0.069653486,-0.000958298,3,3,0.685577408,0.061499744,0.062235901,-0.000736157,3,3,0.933862434,-0.000726615,-0.000807024,True
0.325000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.125000000,0.061804303,0.062530852,-0.000726549,6,6,0.899461400,0.068697829,0.069653486,-0.000955658,3,3,0.685577408,0.061495169,0.062235901,-0.000740732,3,3,0.933862434,-0.000726549,-0.000807646,True
0.325000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.200000000,0.061804911,0.062530852,-0.000725941,6,6,0.899461400,0.068665167,0.069653486,-0.000988320,3,3,0.685577408,0.061486967,0.062235901,-0.000748934,3,3,0.933862434,-0.000725941,-0.000821065,True
0.325000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.100000000,0.061806111,0.062530852,-0.000724741,6,6,0.899461400,0.068707746,0.069653486,-0.000945741,3,3,0.685577408,0.061500776,0.062235901,-0.000735125,3,3,0.933862434,-0.000724741,-0.000801869,True
0.325000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.100000000,0.061806332,0.062530852,-0.000724520,6,6,0.899461400,0.068706845,0.069653486,-0.000946641,3,3,0.685577408,0.061502376,0.062235901,-0.000733525,3,3,0.933862434,-0.000724520,-0.000801562,True
0.350000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.125000000,0.061831049,0.062555223,-0.000724174,6,6,0.899461400,0.068784963,0.069734860,-0.000949898,3,3,0.685577408,0.061506997,0.062232615,-0.000725618,3,3,0.933862434,-0.000724174,-0.000799896,True
0.325000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.175000000,0.061806804,0.062530852,-0.000724049,6,6,0.899461400,0.068678618,0.069653486,-0.000974869,3,3,0.685577408,0.061499370,0.062235901,-0.000736531,3,3,0.933862434,-0.000724049,-0.000811816,True
0.325000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.150000000,0.061807572,0.062530852,-0.000723280,6,6,0.899461400,0.068689423,0.069653486,-0.000964064,3,3,0.685577408,0.061502406,0.062235901,-0.000733495,3,3,0.933862434,-0.000723280,-0.000806946,True
0.325000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.200000000,0.061808603,0.062530852,-0.000722249,6,6,0.899461400,0.068669741,0.069653486,-0.000983746,3,3,0.685577408,0.061498574,0.062235901,-0.000737328,3,3,0.933862434,-0.000722249,-0.000814441,True
0.325000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.150000000,0.061808897,0.062530852,-0.000721955,6,6,0.899461400,0.068693720,0.069653486,-0.000959766,3,3,0.685577408,0.061495159,0.062235901,-0.000740742,3,3,0.933862434,-0.000721955,-0.000807488,True
0.325000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.100000000,0.061809238,0.062530852,-0.000721614,6,6,0.899461400,0.068712568,0.069653486,-0.000940918,3,3,0.685577408,0.061502381,0.062235901,-0.000733520,3,3,0.933862434,-0.000721614,-0.000798684,True
0.325000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.175000000,0.061809342,0.062530852,-0.000721510,6,6,0.899461400,0.068682814,0.069653486,-0.000970673,3,3,0.685577408,0.061492501,0.062235901,-0.000743400,3,3,0.933862434,-0.000721510,-0.000811861,True
0.325000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.100000000,0.061809900,0.062530852,-0.000720952,6,6,0.899461400,0.068709867,0.069653486,-0.000943620,3,3,0.685577408,0.061507183,0.062235901,-0.000728718,3,3,0.933862434,-0.000720952,-0.000797763,True
0.325000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.125000000,0.061810910,0.062530852,-0.000719942,6,6,0.899461400,0.068702154,0.069653486,-0.000951333,3,3,0.685577408,0.061507681,0.062235901,-0.000728220,3,3,0.933862434,-0.000719942,-0.000799832,True
0.325000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.125000000,0.061811020,0.062530852,-0.000719832,6,6,0.899461400,0.068706554,0.069653486,-0.000946933,3,3,0.685577408,0.061500057,0.062235901,-0.000735844,3,3,0.933862434,-0.000719832,-0.000800870,True
0.325000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.200000000,0.061812356,0.062530852,-0.000718496,6,6,0.899461400,0.068673834,0.069653486,-0.000979652,3,3,0.685577408,0.061492083,0.062235901,-0.000743818,3,3,0.933862434,-0.000718496,-0.000813989,True
0.300000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.150000000,0.061801158,0.062519637,-0.000718479,6,6,0.899461400,0.068620787,0.069585566,-0.000964779,3,3,0.685577408,0.061513373,0.062251593,-0.000738219,3,3,0.933862434,-0.000718479,-0.000807159,True
0.300000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.175000000,0.061801412,0.062519637,-0.000718225,6,6,0.899461400,0.068610289,0.069585566,-0.000975278,3,3,0.685577408,0.061511088,0.062251593,-0.000740505,3,3,0.933862434,-0.000718225,-0.000811336,True
0.300000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.150000000,0.061801932,0.062519637,-0.000717704,6,6,0.899461400,0.068621950,0.069585566,-0.000963617,3,3,0.685577408,0.061512144,0.062251593,-0.000739449,3,3,0.933862434,-0.000717704,-0.000806923,True
0.350000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.100000000,0.061837732,0.062555223,-0.000717491,6,6,0.899461400,0.068799938,0.069734860,-0.000934922,3,3,0.685577408,0.061515185,0.062232615,-0.000717430,3,3,0.933862434,-0.000717430,-0.000789948,True
0.300000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.175000000,0.061802429,0.062519637,-0.000717208,6,6,0.899461400,0.068611430,0.069585566,-0.000974136,3,3,0.685577408,0.061509934,0.062251593,-0.000741659,3,3,0.933862434,-0.000717208,-0.000811001,True
0.300000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.125000000,0.061803473,0.062519637,-0.000716164,6,6,0.899461400,0.068633215,0.069585566,-0.000952352,3,3,0.685577408,0.061517898,0.062251593,-0.000733695,3,3,0.933862434,-0.000716164,-0.000800737,True
0.300000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.150000000,0.061803731,0.062519637,-0.000715905,6,6,0.899461400,0.068623552,0.069585566,-0.000962014,3,3,0.685577408,0.061517808,0.062251593,-0.000733785,3,3,0.933862434,-0.000715905,-0.000803901,True
0.300000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.175000000,0.061803742,0.062519637,-0.000715894,6,6,0.899461400,0.068613074,0.069585566,-0.000972492,3,3,0.685577408,0.061515447,0.062251593,-0.000736146,3,3,0.933862434,-0.000715894,-0.000808177,True
0.300000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.125000000,0.061804004,0.062519637,-0.000715632,6,6,0.899461400,0.068634397,0.069585566,-0.000951169,3,3,0.685577408,0.061516593,0.062251593,-0.000735000,3,3,0.933862434,-0.000715632,-0.000800600,True
0.300000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.200000000,0.061804234,0.062519637,-0.000715402,6,6,0.899461400,0.068601719,0.069585566,-0.000983847,3,3,0.685577408,0.061511041,0.062251593,-0.000740552,3,3,0.933862434,-0.000715402,-0.000813267,True
0.325000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.100000000,0.061815712,0.062530852,-0.000715140,6,6,0.899461400,0.068721312,0.069653486,-0.000932175,3,3,0.685577408,0.061507193,0.062235901,-0.000728708,3,3,0.933862434,-0.000715140,-0.000792008,True
0.325000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.175000000,0.061816338,0.062530852,-0.000714514,6,6,0.899461400,0.068689549,0.069653486,-0.000963937,3,3,0.685577408,0.061510362,0.062235901,-0.000725539,3,3,0.933862434,-0.000714514,-0.000801330,True
0.300000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.200000000,0.061805494,0.062519637,-0.000714142,6,6,0.899461400,0.068602840,0.069585566,-0.000982726,3,3,0.685577408,0.061509963,0.062251593,-0.000741630,3,3,0.933862434,-0.000714142,-0.000812833,True
0.325000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.100000000,0.061816815,0.062530852,-0.000714037,6,6,0.899461400,0.068716810,0.069653486,-0.000936676,3,3,0.685577408,0.061515195,0.062235901,-0.000720706,3,3,0.933862434,-0.000714037,-0.000790473,True
0.300000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.150000000,0.061806054,0.062519637,-0.000713582,6,6,0.899461400,0.068627039,0.069585566,-0.000958527,3,3,0.685577408,0.061514120,0.062251593,-0.000737472,3,3,0.933862434,-0.000713582,-0.000803194,True
0.325000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.150000000,0.061817349,0.062530852,-0.000713503,6,6,0.899461400,0.068700332,0.069653486,-0.000953155,3,3,0.685577408,0.061513473,0.062235901,-0.000722428,3,3,0.933862434,-0.000713503,-0.000796362,True
0.300000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.125000000,0.061806289,0.062519637,-0.000713348,6,6,0.899461400,0.068635958,0.069585566,-0.000949608,3,3,0.685577408,0.061522408,0.062251593,-0.000729185,3,3,0.933862434,-0.000713348,-0.000797380,True
0.300000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.200000000,0.061806322,0.062519637,-0.000713315,6,6,0.899461400,0.068604526,0.069585566,-0.000981041,3,3,0.685577408,0.061515325,0.062251593,-0.000736268,3,3,0.933862434,-0.000713315,-0.000810208,True
0.325000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.200000000,0.061817894,0.062530852,-0.000712958,6,6,0.899461400,0.068680694,0.069653486,-0.000972793,3,3,0.685577408,0.061509490,0.062235901,-0.000726411,3,3,0.933862434,-0.000712958,-0.000804054,True
0.300000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.175000000,0.061806794,0.062519637,-0.000712843,6,6,0.899461400,0.068616500,0.069585566,-0.000969067,3,3,0.685577408,0.061511986,0.062251593,-0.000739607,3,3,0.933862434,-0.000712843,-0.000807172,True
0.300000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.125000000,0.061807884,0.062519637,-0.000711753,6,6,0.899461400,0.068639506,0.069585566,-0.000946060,3,3,0.685577408,0.061518493,0.062251593,-0.000733099,3,3,0.933862434,-0.000711753,-0.000796971,True
0.300000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.100000000,0.061808356,0.062519637,-0.000711280,6,6,0.899461400,0.068647569,0.069585566,-0.000937997,3,3,0.685577408,0.061524661,0.062251593,-0.000726932,3,3,0.933862434,-0.000711280,-0.000792070,True
0.300000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.100000000,0.061808645,0.062519637,-0.000710991,6,6,0.899461400,0.068648772,0.069585566,-0.000936794,3,3,0.685577408,0.061523280,0.062251593,-0.000728312,3,3,0.933862434,-0.000710991,-0.000792033,True
0.300000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.175000000,0.061809420,0.062519637,-0.000710217,6,6,0.899461400,0.068619787,0.069585566,-0.000965779,3,3,0.685577408,0.061523011,0.062251593,-0.000728581,3,3,0.933862434,-0.000710217,-0.000801526,True
0.300000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.150000000,0.061809652,0.062519637,-0.000709985,6,6,0.899461400,0.068630244,0.069585566,-0.000955323,3,3,0.685577408,0.061525448,0.062251593,-0.000726145,3,3,0.933862434,-0.000709985,-0.000797151,True
0.325000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.125000000,0.061820929,0.062530852,-0.000709923,6,6,0.899461400,0.068713040,0.069653486,-0.000940446,3,3,0.685577408,0.061518823,0.062235901,-0.000717078,3,3,0.933862434,-0.000709923,-0.000789149,True
0.300000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.200000000,0.061810102,0.062519637,-0.000709535,6,6,0.899461400,0.068607890,0.069585566,-0.000977676,3,3,0.685577408,0.061512091,0.062251593,-0.000739502,3,3,0.933862434,-0.000709535,-0.000808904,True
0.300000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.100000000,0.061811415,0.062519637,-0.000708221,6,6,0.899461400,0.068650292,0.069585566,-0.000935274,3,3,0.685577408,0.061529246,0.062251593,-0.000722347,3,3,0.933862434,-0.000708221,-0.000788614,True
0.300000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.200000000,0.061811757,0.062519637,-0.000707880,6,6,0.899461400,0.068611260,0.069585566,-0.000974306,3,3,0.685577408,0.061522814,0.062251593,-0.000728779,3,3,0.933862434,-0.000707880,-0.000803655,True
0.300000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.100000000,0.061812281,0.062519637,-0.000707355,6,6,0.899461400,0.068653901,0.069585566,-0.000931666,3,3,0.685577408,0.061525105,0.062251593,-0.000726488,3,3,0.933862434,-0.000707355,-0.000788503,True
0.300000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.125000000,0.061812452,0.062519637,-0.000707184,6,6,0.899461400,0.068642628,0.069585566,-0.000942938,3,3,0.685577408,0.061530123,0.062251593,-0.000721470,3,3,0.933862434,-0.000707184,-0.000790531,True
0.275000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.150000000,0.061815413,0.062521584,-0.000706171,6,6,0.899461400,0.068574347,0.069531139,-0.000956792,3,3,0.685577408,0.061547243,0.062279680,-0.000732437,3,3,0.933862434,-0.000706171,-0.000798467,True
0.300000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.150000000,0.061813524,0.062519637,-0.000706113,6,6,0.899461400,0.068636054,0.069585566,-0.000949512,3,3,0.685577408,0.061519302,0.062251593,-0.000732290,3,3,0.933862434,-0.000706113,-0.000795972,True
0.275000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.175000000,0.061816203,0.062521584,-0.000705381,6,6,0.899461400,0.068564199,0.069531139,-0.000966940,3,3,0.685577408,0.061545557,0.062279680,-0.000734123,3,3,0.933862434,-0.000705381,-0.000802148,True
0.300000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.175000000,0.061814506,0.062519637,-0.000705131,6,6,0.899461400,0.068625496,0.069585566,-0.000960071,3,3,0.685577408,0.061517244,0.062251593,-0.000734349,3,3,0.933862434,-0.000705131,-0.000799850,True
0.275000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.150000000,0.061816696,0.062521584,-0.000704888,6,6,0.899461400,0.068575812,0.069531139,-0.000955327,3,3,0.685577408,0.061546234,0.062279680,-0.000733446,3,3,0.933862434,-0.000704888,-0.000797887,True
0.300000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.125000000,0.061815110,0.062519637,-0.000704527,6,6,0.899461400,0.068648540,0.069585566,-0.000937026,3,3,0.685577408,0.061523599,0.062251593,-0.000727993,3,3,0.933862434,-0.000704527,-0.000789849,True
0.275000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.125000000,0.061817190,0.062521584,-0.000704394,6,6,0.899461400,0.068586425,0.069531139,-0.000944715,3,3,0.685577408,0.061551167,0.062279680,-0.000728513,3,3,0.933862434,-0.000704394,-0.000792540,True
0.275000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.150000000,0.061817476,0.062521584,-0.000704108,6,6,0.899461400,0.068576812,0.069531139,-0.000954328,3,3,0.685577408,0.061551456,0.062279680,-0.000728224,3,3,0.933862434,-0.000704108,-0.000795553,True
0.275000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.175000000,0.061817730,0.062521584,-0.000703854,6,6,0.899461400,0.068565644,0.069531139,-0.000965496,3,3,0.685577408,0.061544624,0.062279680,-0.000735056,3,3,0.933862434,-0.000703854,-0.000801469,True
0.325000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.100000000,0.061827076,0.062530852,-0.000703776,6,6,0.899461400,0.068727674,0.069653486,-0.000925813,3,3,0.685577408,0.061526411,0.062235901,-0.000709490,3,3,0.933862434,-0.000703776,-0.000779693,True
0.275000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.175000000,0.061818024,0.062521584,-0.000703560,6,6,0.899461400,0.068566685,0.069531139,-0.000964455,3,3,0.685577408,0.061549695,0.062279680,-0.000729985,3,3,0.933862434,-0.000703560,-0.000799333,True
0.275000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.125000000,0.061818231,0.062521584,-0.000703353,6,6,0.899461400,0.068587910,0.069531139,-0.000943229,3,3,0.685577408,0.061550083,0.062279680,-0.000729597,3,3,0.933862434,-0.000703353,-0.000792060,True
0.275000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.125000000,0.061819496,0.062521584,-0.000702087,6,6,0.899461400,0.068588868,0.069531139,-0.000942271,3,3,0.685577408,0.061555456,0.062279680,-0.000724224,3,3,0.933862434,-0.000702087,-0.000789528,True
0.275000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.200000000,0.061819562,0.062521584,-0.000702022,6,6,0.899461400,0.068555982,0.069531139,-0.000975158,3,3,0.685577408,0.061546109,0.062279680,-0.000733571,3,3,0.933862434,-0.000702022,-0.000803583,True
0.300000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.100000000,0.061817821,0.062519637,-0.000701816,6,6,0.899461400,0.068656940,0.069585566,-0.000928627,3,3,0.685577408,0.061537036,0.062251593,-0.000714557,3,3,0.933862434,-0.000701816,-0.000781667,True
0.300000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.200000000,0.061818056,0.062519637,-0.000701580,6,6,0.899461400,0.068616866,0.069585566,-0.000968700,3,3,0.685577408,0.061517424,0.062251593,-0.000734169,3,3,0.933862434,-0.000701580,-0.000801483,True
0.300000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.175000000,0.061818444,0.062519637,-0.000701192,6,6,0.899461400,0.068630426,0.069585566,-0.000955140,3,3,0.685577408,0.061533780,0.062251593,-0.000717813,3,3,0.933862434,-0.000701192,-0.000791382,True
0.300000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.150000000,0.061818919,0.062519637,-0.000700717,6,6,0.899461400,0.068640860,0.069585566,-0.000944706,3,3,0.685577408,0.061536291,0.062251593,-0.000715301,3,3,0.933862434,-0.000700717,-0.000786908,True
0.275000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.200000000,0.061821140,0.062521584,-0.000700444,6,6,0.899461400,0.068558488,0.069531139,-0.000972651,3,3,0.685577408,0.061550171,0.062279680,-0.000729509,3,3,0.933862434,-0.000700444,-0.000800868,True
0.275000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.150000000,0.061821327,0.062521584,-0.000700257,6,6,0.899461400,0.068581207,0.069531139,-0.000949933,3,3,0.685577408,0.061548429,0.062279680,-0.000731251,3,3,0.933862434,-0.000700257,-0.000793813,True
0.275000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.200000000,0.061821331,0.062521584,-0.000700253,6,6,0.899461400,0.068557406,0.069531139,-0.000973733,3,3,0.685577408,0.061545251,0.062279680,-0.000734429,3,3,0.933862434,-0.000700253,-0.000802805,True
0.275000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.100000000,0.061821536,0.062521584,-0.000700048,6,6,0.899461400,0.068600432,0.069531139,-0.000930708,3,3,0.685577408,0.061557329,0.062279680,-0.000722352,3,3,0.933862434,-0.000700048,-0.000784369,True
0.275000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.100000000,0.061822334,0.062521584,-0.000699250,6,6,0.899461400,0.068601937,0.069531139,-0.000929202,3,3,0.685577408,0.061556168,0.062279680,-0.000723512,3,3,0.933862434,-0.000699250,-0.000783988,True
0.300000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.200000000,0.061820538,0.062519637,-0.000699099,6,6,0.899461400,0.068621921,0.069585566,-0.000963645,3,3,0.685577408,0.061533507,0.062251593,-0.000718086,3,3,0.933862434,-0.000699099,-0.000793610,True
0.275000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.175000000,0.061822603,0.062521584,-0.000698981,6,6,0.899461400,0.068571019,0.069531139,-0.000960121,3,3,0.685577408,0.061546894,0.062279680,-0.000732786,3,3,0.933862434,-0.000698981,-0.000797296,True
0.275000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.125000000,0.061822619,0.062521584,-0.000698965,6,6,0.899461400,0.068593325,0.069531139,-0.000937815,3,3,0.685577408,0.061552202,0.062279680,-0.000727478,3,3,0.933862434,-0.000698965,-0.000788086,True
0.275000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.150000000,0.061822886,0.062521584,-0.000698698,6,6,0.899461400,0.068583206,0.069531139,-0.000947934,3,3,0.685577408,0.061558873,0.062279680,-0.000720807,3,3,0.933862434,-0.000698698,-0.000789146,True
0.275000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.175000000,0.061823191,0.062521584,-0.000698393,6,6,0.899461400,0.068573100,0.069531139,-0.000958039,3,3,0.685577408,0.061557036,0.062279680,-0.000722644,3,3,0.933862434,-0.000698393,-0.000793025,True
0.300000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.125000000,0.061821962,0.062519637,-0.000697675,6,6,0.899461400,0.068653222,0.069585566,-0.000932344,3,3,0.685577408,0.061541041,0.062251593,-0.000710552,3,3,0.933862434,-0.000697675,-0.000780190,True
0.275000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.100000000,0.061824085,0.062521584,-0.000697499,6,6,0.899461400,0.068602854,0.069531139,-0.000928285,3,3,0.685577408,0.061561692,0.062279680,-0.000717988,3,3,0.933862434,-0.000697499,-0.000781258,True
