year,truth,doy,idw5_s2,idw5_ls,idw5_md
2015,0.294023437201018,241,0.16677524429967427,0.393485342019544,0.4397394136807818
2015,0.2043739895387541,97,0.20097640358014643,0.2497965825874695,0.549227013832384
2015,0.1885228243729769,102,0.40458015267175573,0.40458015267175573,0.1908396946564885
2015,0.6853054683785068,193,0.3689320388349515,0.21657953696788648,0.4144884241971621
2015,0.720378371040724,145,0.3365307753796962,0.12390087929656272,0.539568345323741
2015,0.6136369109947644,129,0.22386953298739806,0.2312824314306894,0.5448480355819125
2015,0.4646528795811518,193,0.34895833333333337,0.19345238095238096,0.45758928571428575
2015,0.3212614028282654,254,0.5285868392664509,0.24487594390507011,0.22653721682847897
2016,0.915540694644984,123,0.32934131736526945,0.6407185628742514,0.029940119760479042
2016,0.4593989021479715,177,0.1347517730496454,0.23877068557919623,0.6264775413711584
2016,0.3065854223858589,210,0.20110192837465568,0.4269972451790634,0.37190082644628103
2016,0.4134590453460621,225,0.2711743772241993,0.29110320284697505,0.4377224199288256
2016,0.8354800765166568,155,0.4163568773234201,0.5650557620817844,0.01858736059479554
2016,0.235363303633974,194,0.2416591523895401,0.4201983769161406,0.3381424706943192
2016,0.2665448484608395,219,0.4278557114228457,0.5571142284569138,0.015030060120240482
2016,0.2277207955724291,226,0.4032860343539955,0.33905899925317395,0.2576549663928305
2016,0.6882942446957183,113,0.08361204013377925,0.2516722408026756,0.6647157190635451
2016,0.8394155634608059,145,0.1245819397993311,0.21070234113712372,0.6647157190635451
2016,0.5715542116630671,193,0.13250194855806702,0.29462197973499615,0.5728760717069369
2016,0.3593843603099988,257,0.20185449358059915,0.18830242510699,0.6098430813124108
2016,0.7118097582811104,177,0.3781452192667146,0.1365923795830338,0.4852624011502517
2016,0.64499914950761,209,0.2481703260146374,0.22288755821689954,0.5289421157684632
2016,0.6470430170098479,225,0.37636761487964987,0.13129102844638946,0.49234135667396056
2016,0.5033431818181817,225,0.28884026258205686,0.13129102844638946,0.5798687089715536
2016,0.3010681818181818,273,0.23195876288659795,0.18262150220913106,0.585419734904271
2016,0.2703456611570248,289,0.23519458544839253,0.14297800338409475,0.6218274111675127
2016,0.4971488038277512,97,0.2976377952755906,0.12362204724409447,0.5787401574803149
2016,0.683953628389155,113,0.2602965403624382,0.18369028006589785,0.5560131795716639
2016,0.4333193181818182,193,0.27414772727272724,0.2038352272727273,0.5220170454545455
2016,0.3490007177033494,273,0.24609929078014184,0.1900709219858156,0.5638297872340425
2016,0.2828522122706232,186,0.551760939167556,0.432230522945571,0.016008537886873002
2016,0.3323472489573579,194,0.25456053067993367,0.4593698175787728,0.28606965174129356
2016,0.2046455692179229,250,0.5642512077294686,0.421256038647343,0.014492753623188406
2016,0.3286325937665081,289,0.26404084609773887,0.33114514952589347,0.4048140043763676
2016,0.1917179440539615,291,0.4298642533936652,0.3495475113122172,0.22058823529411767
2016,0.7844277231264534,145,0.19541080680977058,0.26054774241302736,0.5440414507772021
2016,0.3936841785321514,178,0.3883346124328472,0.34689178818112043,0.26477359938603223
2016,0.6208493395998264,195,0.4074074074074074,0.39917695473251025,0.19341563786008228
2016,0.5147735497418087,226,0.41540785498489424,0.3240181268882175,0.26057401812688824
2016,0.2867669404638639,243,0.4222945484133442,0.3864930838079739,0.1912123677786818
2016,0.3136906247198964,258,0.4321503131524008,0.3068893528183716,0.2609603340292276
2016,0.2278443729573025,291,0.39592760180995473,0.3156108597285068,0.28846153846153844
2016,0.5500907140344706,113,0.22468588322246857,0.32076866223207684,0.45454545454545453
2016,0.4991008441786845,193,0.2359767891682785,0.367504835589942,0.3965183752417795
2016,0.6152763954783073,210,0.2822174226061915,0.4478041756659467,0.2699784017278618
2016,0.3589698498029224,187,0.5546129374337222,0.4294803817603393,0.015906680805938492
2016,0.3351751923084847,210,0.2988338192419825,0.42784256559766765,0.27332361516034986
2016,0.3543130450610036,219,0.43154761904761907,0.5535714285714286,0.014880952380952384
2016,0.2716960716999288,234,0.41320072332730556,0.5732368896925859,0.013562386980108499
2016,0.4483948512357395,242,0.3932968536251709,0.3707250341997264,0.2359781121751026
2016,0.4458846742759031,258,0.43065187239944525,0.30929264909847437,0.26005547850208044
2016,0.8909057961131951,145,0.2058602554470323,0.24192336589030802,0.5522163786626596
2016,0.1992311806402288,243,0.3947784810126583,0.41930379746835444,0.18591772151898733
2016,0.2952690419365837,273,0.267219387755102,0.3022959183673469,0.430484693877551
2016,0.2398122648523604,106,0.3354943273905997,0.640194489465154,0.024311183144246355
2016,0.2333194053532888,114,0.26926926926926925,0.3853853853853854,0.3453453453453454
2016,0.8740724974048063,178,0.3753943217665615,0.35252365930599366,0.2720820189274448
2016,0.8764908814685617,186,0.5180084745762711,0.4661016949152542,0.015889830508474576
2016,0.8508972588509235,195,0.3922345483359746,0.4215530903328051,0.18621236133122027
2016,0.795398544630364,226,0.3869047619047619,0.33407738095238093,0.27901785714285715
2016,0.6688549833650546,242,0.3786342123056119,0.3881000676132522,0.2332657200811359
2016,0.3359473453462132,290,0.3626373626373626,0.29395604395604397,0.3434065934065934
2016,0.3549392407442211,97,0.12742616033755275,0.15105485232067511,0.7215189873417721
2016,0.2522903440841272,114,0.17142857142857143,0.20714285714285713,0.6214285714285714
2016,0.4688568314226649,129,0.1266778523489933,0.20637583892617448,0.6669463087248322
2016,0.2435575455741403,193,0.12746710526315788,0.2680921052631579,0.6044407894736843
2016,0.2286724878617799,194,0.21370499419279906,0.3507549361207898,0.4355400696864112
2016,0.4283642360458561,273,0.1405152224824356,0.19203747072599528,0.667447306791569
2016,0.8144536010203763,114,0.15384615384615383,0.28846153846153844,0.5576923076923077
2016,0.3325821822697956,178,0.17135862913096692,0.2962056303549571,0.5324357405140758
2016,0.3030404921411802,186,0.5085066162570888,0.46313799621928164,0.02835538752362949
2016,0.445237044534413,193,0.08503401360544216,0.28996598639455784,0.625
2016,0.3287374828231137,194,0.1440677966101695,0.40193704600484265,0.4539951573849879
2016,0.3704950429380553,210,0.14269911504424782,0.40929203539823006,0.4480088495575221
2016,0.3242182373455168,242,0.25339366515837103,0.3223981900452489,0.42420814479638014
2016,0.4877307692307692,289,0.13236627379873075,0.25566636446056207,0.6119673617407072
2016,0.5175733840239554,114,0.16216216216216217,0.25000000000000006,0.5878378378378379
2016,0.6874481063658341,161,0.308584686774942,0.26218097447795824,0.42923433874709976
2016,0.5087888295288976,161,0.2294344473007712,0.2982005141388175,0.4723650385604113
2016,0.3754724162951259,173,0.485024154589372,0.38454106280193234,0.13043478260869565
2016,0.2708988597842834,161,0.24287564766839373,0.2810880829015544,0.4760362694300518
2016,0.2174875932013338,269,0.3819978046103183,0.5093304061470911,0.10867178924259055
2016,0.5278245062836624,97,0.30666666666666664,0.2822222222222222,0.4111111111111111
2016,0.3269554202681899,181,0.4074784276126558,0.47459252157238735,0.11792905081495687
2016,0.3219476044115232,228,0.39097744360902253,0.4586466165413533,0.15037593984962405
2016,0.3238261220825853,273,0.30246913580246915,0.3168724279835391,0.3806584362139918
2016,0.5191751881795371,97,0.3,0.29782608695652174,0.40217391304347827
2016,0.4082980130164493,165,0.49351851851851847,0.3592592592592593,0.14722222222222225
2016,0.2481095158542789,196,0.38226600985221676,0.45517241379310347,0.16256157635467983
2016,0.3346288263172567,289,0.3403141361256545,0.2894540014958863,0.3702318623784593
2016,0.2545445077720207,273,0.3182135380321005,0.3363572923935799,0.34542916957431963
2016,0.6213423832923834,113,0.29314079422382666,0.3061371841155235,0.40072202166064985
2016,0.4731200772458785,173,0.4495049504950495,0.42871287128712876,0.12178217821782181
2016,0.3951208845208845,273,0.3545647558386412,0.2951167728237792,0.35031847133757965
2016,0.2638452947171378,180,0.2373887240356083,0.5994065281899109,0.16320474777448074
2016,0.2141408673020619,212,0.36706531738730447,0.46734130634774607,0.1655933762649494
2016,0.2555643949044586,225,0.13337893296853626,0.4049247606019152,0.46169630642954856
2016,0.2066012152251156,228,0.3119533527696793,0.5131195335276968,0.1749271137026239
2016,0.4056469972702456,273,0.17067669172932332,0.4571428571428572,0.3721804511278196
2016,0.2866404168922578,97,0.21561051004636786,0.26275115919629055,0.5216383307573416
2016,0.5116134677855982,129,0.1076573161485974,0.24412433661865052,0.6482183472327521
2016,0.2093461080083001,260,0.1930261519302615,0.5828144458281443,0.22415940224159403
2016,0.7600698113207549,145,0.1828703703703704,0.34259259259259256,0.4745370370370371
2016,0.6947077536925984,178,0.1881188118811881,0.3811881188118812,0.43069306930693074
2016,0.3299172104293333,225,0.27668845315904145,0.2766884531590414,0.4466230936819172
2016,0.4378249747879281,250,0.3934210526315789,0.5868421052631579,0.01973684210526316
2016,0.5981886792452831,273,0.11959876543209874,0.2669753086419753,0.6134259259259259
2016,0.8091669630910024,162,0.18750000000000003,0.4949596774193549,0.3175403225806452
2016,0.2379809382358402,186,0.34050632911392403,0.640506329113924,0.018987341772151896
2016,0.1657008037274945,234,0.2955607476635514,0.6869158878504674,0.01752336448598131
2016,0.2008356993310185,249,0.319364161849711,0.6589595375722545,0.021676300578034685
2016,0.1469726031214017,257,0.18692206076618229,0.2879788639365918,0.5250990752972259
2016,0.2352176836231648,113,0.08361204013377925,0.30183946488294316,0.6145484949832776
2016,0.6458594094807214,177,0.16336295283663704,0.33424470266575523,0.5023923444976076
2016,0.418070788068885,209,0.12070128118678354,0.4645987862440998,0.41469993256911664
2016,0.2206523354771928,241,0.21648136036625248,0.342053629823414,0.4414650098103336
2016,0.2255863343865593,250,0.4614395886889461,0.519280205655527,0.019280205655526995
2016,0.2201318161852827,257,0.19423472889498972,0.2601235415236788,0.5456417295813315
2016,0.2714778926053959,258,0.2391696750902527,0.39530685920577613,0.36552346570397115
2016,0.5879,129,0.09798055347793568,0.35228122662677636,0.549738219895288
2016,0.6862816765528343,185,0.44,0.5393103448275862,0.020689655172413796
2016,0.6264384598690946,186,0.39098837209302334,0.5872093023255814,0.021802325581395353
2016,0.4993838540240938,257,0.17982747179827469,0.2926343729263437,0.5275381552753815
2016,0.6740122996645544,113,0.08237232289950576,0.31219110378912684,0.6054365733113674
2016,0.8113726425642938,161,0.18609703113685733,0.4120202751629255,0.40188269370021723
2016,0.8223267960728726,170,0.4458380843785633,0.5370581527936146,0.01710376282782212
2016,0.3888085779962495,249,0.2998643147896879,0.6797829036635008,0.020352781546811402
2016,0.2926042268214993,289,0.14212328767123286,0.38270547945205474,0.47517123287671226
2016,0.8626799938087398,185,0.35026041666666663,0.6302083333333333,0.01953125
2016,0.8301555333180412,186,0.33333333333333337,0.6457461645746164,0.020920502092050212
2016,0.7850440456227651,202,0.2829403606102635,0.6962552011095701,0.020804438280166433
2016,0.4328381520241545,241,0.23195515066573233,0.2950245269796776,0.4730203223545901
2016,0.463594400568328,242,0.2206896551724138,0.43940886699507387,0.3399014778325123
2016,0.8588372037155668,113,0.23836276083467098,0.21990369181380418,0.5417335473515249
2016,0.8780280168230346,145,0.25268817204301075,0.1367127496159754,0.6105990783410138
2016,0.3465173832857596,179,0.4549499443826474,0.2614015572858732,0.2836484983314794
2016,0.3873272870726327,187,0.7581699346405228,0.2222222222222222,0.019607843137254898
2016,0.3094316144729918,235,0.7139588100686499,0.2688787185354691,0.017162471395881007
2016,0.2910379884689301,257,0.45478547854785484,0.13927392739273928,0.40594059405940597
2016,0.8606414623926253,113,0.23893805309734512,0.2180209171359614,0.5430410297666936
2016,0.4405837418814164,177,0.36390315480557595,0.1408657373440939,0.4952311078503301
2016,0.2411972839714329,179,0.4771968854282536,0.2614015572858732,0.2614015572858732
2016,0.1768504770274235,243,0.4454887218045113,0.2960526315789474,0.2584586466165414
2016,0.8584526848633318,155,0.6761904761904761,0.29999999999999993,0.023809523809523808
2016,0.4712432725302508,177,0.35396941005098326,0.15440640932265112,0.49162418062636565
2016,0.3850115487195346,219,0.578005115089514,0.4028132992327366,0.019181585677749365
2016,0.3018613870326891,257,0.46025384101536404,0.1289245156980628,0.41082164328657317
2016,0.2870742821022214,273,0.2933914306463326,0.21641249092229486,0.4901960784313726
2016,0.8417723125781931,113,0.20729813664596272,0.36180124223602483,0.43090062111801236
2016,0.8547790871538459,131,0.24371859296482415,0.3605527638190955,0.3957286432160804
2016,0.7729653065152539,145,0.08123476848090982,0.3704305442729488,0.5483346872461414
2016,0.3541268405350785,161,0.1468071099407505,0.44832126398946676,0.4048716260697828
2016,0.2529942931382928,177,0.25275482093663915,0.2823691460055096,0.46487603305785125
2016,0.189235990794015,187,0.4121546961325967,0.5712707182320442,0.016574585635359115
2016,0.2433066925145068,219,0.24653148345784417,0.7374599786552828,0.016008537886873002
2016,0.2331000534517893,244,0.18346774193548387,0.6502016129032259,0.16633064516129034
2016,0.273409979790203,257,0.24287749287749286,0.3618233618233618,0.39529914529914534
2016,0.4736498588634644,131,0.24619289340101524,0.3540609137055838,0.399746192893401
2016,0.3755418671483698,145,0.08123476848090982,0.32168968318440294,0.5970755483346872
2016,0.3276362016585925,161,0.15370018975332067,0.45730550284629984,0.3889943074003795
2016,0.3348387306018556,193,0.16689750692520774,0.4903047091412743,0.342797783933518
2016,0.2116063749318739,243,0.2681222707423581,0.5266375545851528,0.20524017467248906
2016,0.2034905833226409,275,0.15228426395939085,0.6002538071065989,0.24746192893401017
2016,0.3229099226895536,108,0.38680926916221037,0.40819964349376114,0.20499108734402852
2016,0.5759068181818181,145,0.10050251256281406,0.3341708542713568,0.5653266331658292
2016,0.4445602272727272,177,0.25486111111111115,0.3597222222222222,0.3854166666666667
2016,0.5384760179610394,187,0.37662337662337664,0.6017316017316017,0.021645021645021644
2016,0.5035664530812902,188,0.2733516483516484,0.5824175824175825,0.14423076923076922
2016,0.5479647727272727,193,0.13210332103321032,0.45830258302583027,0.40959409594095936
2016,0.4966863636363636,225,0.14079422382671478,0.28519855595667865,0.5740072202166066
2016,0.2313643757198202,235,0.2827586206896551,0.6965517241379311,0.020689655172413796
2016,0.1751585430542554,236,0.2866004962779157,0.5707196029776676,0.1426799007444169
2016,0.4409443181818182,241,0.1695364238410596,0.42317880794701984,0.40728476821192056
2016,0.225777219998273,244,0.22331288343558284,0.5742331288343558,0.20245398773006137
2016,0.1816471535051423,97,0.1993543179983858,0.20742534301856336,0.5932203389830509
2016,0.8052177488463824,193,0.3689320388349515,0.1717699775952203,0.45929798356982826
2016,0.6939565685729459,233,0.6470588235294118,0.33193277310924374,0.02100840336134454
2016,0.7229622624434391,145,0.3365307753796962,0.12390087929656275,0.5395683453237411
2016,0.3941951693388559,233,0.6690442225392297,0.3095577746077033,0.021398002853067047
2016,0.4795302544095859,129,0.22386953298739806,0.18680504077094143,0.5893254262416605
2016,0.548882722513089,193,0.34895833333333337,0.19345238095238096,0.45758928571428575
2017,0.6188096420047735,177,0.1347517730496454,0.23877068557919623,0.6264775413711584
2017,0.355682816229117,225,0.2711743772241993,0.29110320284697505,0.4377224199288256
2017,0.174672516564589,91,0.5152941176470588,0.4494117647058823,0.03529411764705882
2017,0.1942677715263807,126,0.37385321100917435,0.36811926605504586,0.2580275229357798
2017,0.7856634195986194,196,0.34555984555984554,0.4662162162162163,0.18822393822393824
2017,0.7957038487969956,216,0.40978886756238,0.5758157389635317,0.01439539347408829
2017,0.5615013036560138,226,0.35847647498132934,0.3838685586258402,0.2576549663928305
2017,0.6025074196417227,113,0.08361204013377925,0.2516722408026756,0.6647157190635451
2017,0.776690484055393,145,0.1245819397993311,0.21070234113712372,0.6647157190635451
2017,0.6942266669484038,181,0.34776536312849166,0.3966480446927374,0.25558659217877094
2017,0.5807093380764834,193,0.13250194855806702,0.29462197973499615,0.5728760717069369
2017,0.5093116847580483,204,0.26384839650145775,0.5247813411078718,0.21137026239067058
2017,0.5297752128065049,257,0.20185449358059915,0.18830242510699,0.6098430813124108
2017,0.2174949279763512,91,0.7238372093023256,0.23255813953488372,0.0436046511627907
2017,0.4050544568616602,121,0.6295025728987994,0.34476843910806176,0.02572898799313894
2017,0.3879195165622203,177,0.3781452192667146,0.1365923795830338,0.4852624011502517
2017,0.2371529991047449,209,0.2481703260146374,0.22288755821689954,0.5289421157684632
2017,0.2345504252461952,225,0.3624161073825503,0.13422818791946306,0.5033557046979865
2017,0.1431711333143095,226,0.4347826086956521,0.21638018200202222,0.34883720930232553
2017,0.1937761026514273,269,0.4599514563106796,0.31796116504854366,0.22208737864077668
2017,0.2578861570247934,225,0.28884026258205686,0.13129102844638946,0.5798687089715536
2017,0.2690307851239669,273,0.23195876288659795,0.18262150220913106,0.585419734904271
2017,0.6200021132376397,97,0.2976377952755906,0.12362204724409447,0.5787401574803149
2017,0.8209138357256782,113,0.2541528239202658,0.18521594684385384,0.5606312292358804
2017,0.756921296098075,118,0.5007215007215007,0.31890331890331886,0.18037518037518033
2017,0.3848692185007976,193,0.27414772727272724,0.2038352272727273,0.5220170454545455
2017,0.1455990495692323,218,0.607795371498173,0.3739342265529842,0.018270401948842874
2017,0.1470349433596422,226,0.4138594802694899,0.2252165543792108,0.36092396535129934
2017,0.2690240829346093,273,0.24071428571428571,0.19142857142857145,0.5678571428571428
2017,0.1670180154364152,278,0.4124203821656051,0.356687898089172,0.23089171974522296
2017,0.3183836373695297,196,0.33570159857904086,0.5044404973357016,0.15985790408525755
2017,0.2153450408794132,204,0.3800695249130938,0.4634994206257242,0.15643105446118194
2017,0.5594274171055384,118,0.3404940923737916,0.5252416756176155,0.1342642320085929
2017,0.7932743158647828,145,0.19541080680977058,0.26054774241302736,0.5440414507772021
2017,0.5523792228137702,181,0.41455437448896154,0.46524938675388394,0.12019623875715454
2017,0.2350817360490066,226,0.3700906344410877,0.3693353474320241,0.26057401812688824
2017,0.2317508460022828,258,0.3903966597077244,0.348643006263048,0.2609603340292276
2017,0.2492799334319159,108,0.2481962481962482,0.585858585858586,0.16594516594516595
2017,0.5540666549419628,113,0.22635889798957556,0.31571109456440805,0.4579300074460164
2017,0.6053499472388323,193,0.2359767891682785,0.367504835589942,0.3965183752417795
2017,0.1850807720973407,118,0.31303288672350793,0.5225334957369062,0.16443361753958588
2017,0.2247639128341973,258,0.38904299583911234,0.3509015256588072,0.26005547850208044
2017,0.4579685783071294,91,0.5328467153284673,0.4306569343065693,0.03649635036496351
2017,0.8814488356126535,126,0.33679354094579006,0.40369088811995385,0.2595155709342561
2017,0.8713433685646099,145,0.2058602554470323,0.24192336589030802,0.5522163786626596
2017,0.2475309921581997,273,0.267219387755102,0.3022959183673469,0.430484693877551
2017,0.8149430576595149,121,0.41609977324263037,0.5668934240362813,0.017006802721088437
2017,0.3315701594626939,196,0.3674540682414698,0.47506561679790027,0.15748031496062992
2017,0.0994433846007214,226,0.3422619047619048,0.3787202380952381,0.27901785714285715
2017,0.8242092087953394,97,0.12742616033755275,0.1510548523206751,0.7215189873417721
2017,0.8884859612854727,129,0.1266778523489933,0.20637583892617448,0.6669463087248322
2017,0.2076022535382233,191,0.19973544973544974,0.462962962962963,0.3373015873015873
2017,0.2886417026874647,193,0.11011419249592169,0.2903752039151713,0.599510603588907
2017,0.2756800225521519,273,0.1405152224824356,0.19203747072599528,0.667447306791569
2017,0.252175069319331,106,0.3035714285714286,0.6428571428571428,0.053571428571428575
2017,0.5390263157894738,193,0.08291873963515753,0.3076285240464345,0.6094527363184079
2017,0.3039864768144068,204,0.2525083612040134,0.5050167224080268,0.24247491638795984
2017,0.7729959709911363,161,0.308584686774942,0.26218097447795824,0.42923433874709976
2017,0.1791936828525115,118,0.35101580135440175,0.5079006772009029,0.14108352144469524
2017,0.3469964060223409,161,0.2294344473007712,0.2982005141388175,0.4723650385604113
2017,0.1468843666139391,258,0.39028340080971663,0.3303643724696356,0.2793522267206478
2017,0.703608846998905,158,0.4416749750747757,0.3639082751744766,0.19441674975074777
